All Outfielders 3 Year Averages MLB Standard Stats
Player,Team	AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank	
"Mazara, Nomar RF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Jones, Chuckie OF SF"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Eibner, Brett RF KC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Senreiso, Juan LF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Wiley, Keenan RF ATL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Hissey, Peter CF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Van Kirk, Brian OF TOR"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Bibbs, Kennard LF MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Minges, Tyler LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Herren, Karl LF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Cavazos-Galvez, Brian LF LAD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Parker, Tyler LF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Szczur, Matt CF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Johnson, Toddric RF OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Kandilas, David RF COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sosa, Eduardo CF NYY"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Martinez-Esteve, Eddy LF SF"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Turner, Christopher LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Jenkins, Kerry LF ARI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Morrison, Ty LF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Swauger, Chris LF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Correll, Brad LF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Nommensen, Brett RF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Grichuk, Randal LF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Justice, Justin CF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Grove, Jason LF MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Carter, Sam LF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Kulbacki, Kellen LF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Bourassa, Adam LF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"McClune, Austin LF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Armitage, Jonathan LF SF"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Knoedler, Jason LF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Romero, Franklin CF MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Grote, Taylor CF NYY"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Espinosa, David L. LF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Fernandez, Rafael CF NYM"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Burns, Billy OF WAS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Valdez, Jose CF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Lockwood, Mike LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Klemm, Christopher LF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Pederson, Joc LF LAD "	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Zapata, Pedro CF NYM"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Quinones, Carlos LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Mesa, Eliezer CF COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Ball, Jarred LF ARI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Colton, Chris LF SEA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Coon, Brad CF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Duarte, Jose CF MIA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Lavin, Peter CF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Brinson, Lewis CF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Francis, Nicholas LF KC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Lo, Kuo Hui LF SEA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Giles, Thomas RF LAD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Piscotty, Stephen OF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"McElroy, Bradley CF TOR"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Fortenberry, Jeffrey LF NYY"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Vaughn, Cory RF NYM"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Frazier, Clint OF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Fermaint, Charlie LF MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Jones, James RF SEA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Leandro, Francisco LF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sansoe, Mike LF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Martin, Brian LF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Bryles, Brian LF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Prades, Yem CF KC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Ortiz, Daniel OF MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Jankowski, Travis OF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Mathews, Aaron CF TOR"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Dore, Jose RF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Tilson, Charlie OF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Wright, Ty LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Linares, Juan Carlos OF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Cook, David LF CIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Matthes, Kent RF COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Ware, Leonardo CF ATL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Paroubeck, Jordan OF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Harvey, Ryan LF COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Bolden, Ryan CF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Stavisky, Brian LF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Soto, Luis A. LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Melker, Adam OF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Marks, David RF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Oduber, Randolph RF WAS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Brown, Gary CF SF"	Disco Bush Horticulturists	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Tate, Donavan CF SD"	Disco Bush Horticulturists	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Rojas, Mel CF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Webb, Brenden CF BAL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Padgett, Matt LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Shorey, Mark RF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Salas, Luis LF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Borenstein, Zachary LF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sumoza, Luis RF ATL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Russell, Kyle RF LAD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Keylor, Cory LF BAL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Peter, Kyle CF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Miller, Matt LF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Hall, Victor LF NYM"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Baker, Garret LF SF"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Klimas, Matthew LF SF"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Blue, Vincent LF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Godwin, Adam LF LAD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Majewski, Dustin LF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Reed, Michael CF MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Morales, Angel CF MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Smith, Coby CF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Gerrard, Grant RF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Hill, Jamar LF NYM"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Langaigne, Selwyn LF MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sosa, Francisco LF COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Harrison, Ben LF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Duran, Carlos LF ATL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Martinez, Alberth CF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Bonifacio, Jorge RF KC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Drennen, John CF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sierra, Raddy CF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Henley, Tyler CF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Malek, Bobby LF NYM"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Hawkins, Courtney OF CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Gonzalez, Eduardo CF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Slayden, Jeremy CF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Shoemaker, Brady LF CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Rice, Bill OF CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Oberacker, Chad OF OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Davis, Kentrail CF MIL "	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Lewis, Ozzie LF CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Orr, Lee OF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Goebbert, Jake LF HOU"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Esquivel, Matt LF ATL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Acosta, Christian LF CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Workman, Andy RF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Liriano, Rymer CF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Craig, Casey LF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Robertson, Daniel CF SD "	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Moore, Frank LF MIA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Domoromo, Luis CF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Romero, Stefen OF SEA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Alvarez, Rafael LF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Stang, Chad CF MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Scram, Deik LF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Hernandez, Roman OF KC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sierra, Luis LF CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Gregg, David LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Ha, Jae-Hoon RF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Nimmo, Brandon OF NYM "	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Linton, Ollie CF ARI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Gillies, Tyson RF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Engel, Reid CF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Orlando, Paulo CF KC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Longmire, Nicholas CF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Moye, Alan LF KC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Martin, Darien CF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Fox, Christopher RF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Guzman, Garrett LF WAS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Wates, Austin CF HOU"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Knecht, Marcus LF TOR"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Weston, Aron LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Matulia, John RF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Maldonado, Brahiam OF NYM"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Tucker, Jonathan RF BAL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Daniel, Michael LF COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Crosta, Nicholas LF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Florence, Branden LF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Borgues, Smaily RF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Renz, Jordan LF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Johnson, Brent CF SEA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Perez, Felix CF CIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Roache, Victor OF MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Gibson, Chris LF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Pritz, Bryan LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sale, Josh RF TB "	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Murphy, Steven LF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Gaetti, Joe LF MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Murrill, Christopher CF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Almadova, Breland OF ARI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Baez, Edgardo LF BAL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Clarke, Chevy CF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sinisi, Vince LF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Whitrock, Scott LF MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Guerrero, Gabriel OF SEA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Parque, James RF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Mulhern, Ryan LF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Gaedele, Kyle OF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Eure, Jeffrey LF MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"French, Anton LF TOR"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Means, Andrew RF CIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Quintana, Miguel LF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"LeVier, Mitchell CF OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Barksdale, James LF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Johnson, Todd LF OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Rine, Jarod LF BAL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Cumberbatch, Rodri LF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Otness, John LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Johnson, Matty CF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sheely, Matt CF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Perry, Robert LF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Williams, Mason OF NYY"	Disco Bush Horticulturists	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Galloway, Isaac CF MIA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Lane, Jason RF MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Brown, Matt C. CF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Haynes, Dee LF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Burgess, Brandon LF ARI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Grayson, Larry LF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Brentz, Bryce LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Amaral, Beau CF CIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Pedroza, Sergio LF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Silverio, Alfredo OF MIA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Schotts, Austin CF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Keyes, Kevin RF WAS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Wheeler, Tim CF COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Harris, Ronald CF NYM"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Harris, Gary LF SEA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Hewitt, Anthony LF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Lewis, Taylor CF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Chalk, Bradley RF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Witherspoon, Travis CF SEA "	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Rowland, Jeff OF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
