All Players Projections MLB Standard Stats																	
Player	Team	AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank
Weeks, Jemile 2B OAK 	Free Agent	100	15	25	13	7	1	4	15	12	20	3	1	0.2500	0.3304	0.4600	777
Coste, Chris C NYM 	Free Agent	162	16	44	29	11	0	4	20	13	34	0	0	0.2716	0.3257	0.4136	778
Bowker, John LF SF	Free Agent	196	19	48	32	8	2	6	25	12	46	1	0	0.2449	0.2885	0.3980	785
Ramirez, Max C TEX 	Free Agent	151	25	36	22	9	0	5	26	20	44	0	0	0.2384	0.3275	0.3974	789
Barfield, Josh 2B CLE	Free Agent	158	20	39	30	7	1	1	18	5	36	5	2	0.2468	0.2699	0.3228	792
Langerhans, Ryan LF SEA 	Free Agent	156	21	39	25	8	2	4	17	25	52	2	1	0.2500	0.3536	0.4038	793
Trumbo, Mark 1B ANA	Free Agent	110	12	30	19	7	0	4	15	10	25	1	1	0.2727	0.3333	0.4455	795
Wise, Dewayne CF PHI 	Free Agent	115	16	27	16	5	3	3	13	5	25	5	2	0.2348	0.2667	0.4087	799
Toregas, Wyatt C CLE 	Free Agent	177	15	45	30	10	0	5	25	12	45	0	0	0.2542	0.3016	0.3955	801
Boone, Aaron 3B HOU	Free Agent	145	17	37	25	8	0	4	19	13	32	1	0	0.2552	0.3165	0.3931	803
Erstad, Darin LF HOU	Free Agent	192	24	48	35	9	1	3	19	14	36	2	2	0.2500	0.3010	0.3542	805
Moss, Brandon LF PIT	Free Agent	215	24	52	32	12	3	5	25	20	53	1	2	0.2419	0.3064	0.3953	806
Cora, Alex SS NYM 	Free Agent	203	25	50	35	11	3	1	15	20	20	5	2	0.2463	0.3139	0.3448	813
Baldelli, Rocco OF BOS	Free Agent	122	17	29	19	5	0	5	16	9	32	2	0	0.2377	0.2901	0.4016	814
Hernandez, Anderson 2B NYM	Free Agent	150	17	40	32	6	1	1	18	14	24	2	2	0.2667	0.3293	0.3400	816
Mientkiewicz, Doug 1B LA 	Free Agent	138	18	38	26	9	1	2	17	18	18	0	0	0.2754	0.3590	0.3986	817
Crowe, Trevor OF CLE	Free Agent	183	22	43	30	9	3	1	17	11	39	6	0	0.2350	0.2784	0.3333	821
Carter, Chris C. LF NYM	Free Agent	115	20	30	18	10	0	2	20	10	41	0	0	0.2609	0.3200	0.4000	825
Ross, David C ATL	Free Agent	194	23	43	25	9	0	9	24	28	57	0	0	0.2216	0.3198	0.4072	827
Adams, Russ LF TOR 	Free Agent	89	16	23	18	3	0	2	13	9	17	2	1	0.2584	0.3265	0.3596	830
Hulett, Tug 2B BOS 	Free Agent	156	15	40	26	9	1	4	16	12	25	1	1	0.2564	0.3095	0.4038	835
Duffy, Chris CF PHI 	Free Agent	86	11	23	16	5	1	1	8	8	15	4	2	0.2674	0.3298	0.3837	838
Roberts, Ryan 2B ARI	Free Agent	106	14	29	20	6	1	2	8	14	21	2	1	0.2736	0.3583	0.4057	842
Lambo, Andrew LF LA	Free Agent	100	15	25	15	7	0	3	17	12	25	1	1	0.2500	0.3304	0.4100	844
Van Every, Jonathan CF PIT 	Free Agent	109	10	31	23	5	0	3	12	6	26	0	0	0.2844	0.3217	0.4128	846
Kalish, Ryan OF BOS	Free Agent	100	15	25	14	8	1	2	16	8	25	2	1	0.2500	0.3056	0.4100	847
Ackley, Dustin 1B SEA	Free Agent	65	10	18	12	3	1	2	10	6	15	2	1	0.2769	0.3380	0.4462	850
Quinlan, Robb LF ANA	Free Agent	152	16	38	30	5	1	2	15	11	28	3	2	0.2500	0.3006	0.3355	852
Shealy, Ryan 1B TB 	Free Agent	102	13	26	18	4	0	4	17	7	30	0	0	0.2549	0.3028	0.4118	853
Clevlen, Brent CF ATL 	Free Agent	113	15	30	19	8	0	3	15	10	25	0	1	0.2655	0.3252	0.4159	854
Blanco, Gregor LF ATL	Free Agent	158	19	39	32	5	2	0	13	26	36	5	2	0.2468	0.3533	0.3038	855
Redmond, Mike C MIN	Free Agent	179	15	50	42	8	0	0	19	11	18	0	0	0.2793	0.3211	0.3240	856
Anderson, Lars 1B BOS	Evil Empire	100	15	25	15	6	0	4	16	10	20	0	0	0.2500	0.3182	0.4300	861
Lo Duca, Paul C FLA	Free Agent	167	17	44	35	7	0	2	19	11	12	0	1	0.2635	0.3090	0.3413	865
Sullivan, Cory CF NYM 	Free Agent	100	13	26	20	3	2	1	11	9	17	3	0	0.2600	0.3211	0.3600	866
Vizquel, Omar SS CHW	Free Agent	159	15	40	30	7	2	1	13	12	17	4	2	0.2516	0.3041	0.3396	867
McCoy, Mike 2B TOR	Free Agent	50	10	13	10	2	1	0	5	4	17	5	2	0.2600	0.3148	0.3400	869
Burke, Chris SS CIN 	Free Agent	168	19	39	24	11	1	3	15	18	30	4	2	0.2321	0.3065	0.3631	873
Oeltjen, Trent OF MIL 	Free Agent	88	15	22	13	7	0	2	7	7	16	3	1	0.2500	0.3053	0.3977	875
Buscher, Brian 3B CLE 	Free Agent	139	16	37	29	6	0	2	15	17	29	0	1	0.2662	0.3462	0.3525	881
McDonald, John SS TOR 	Free Agent	166	20	40	28	9	1	2	15	8	23	3	2	0.2410	0.2759	0.3434	882
Patterson, Eric LF OAK	Free Agent	77	10	18	14	3	0	1	9	10	21	5	1	0.2338	0.3218	0.3117	883
Chisenhall, Lonnie 3B CLE	Free Agent	100	15	25	13	8	1	3	17	10	25	0	1	0.2500	0.3182	0.4400	884
Maier, Mitch CF KC	Free Agent	144	17	36	29	5	1	1	13	15	31	3	1	0.2500	0.3208	0.3194	890
Bard, Josh C SEA 	Free Agent	182	16	46	31	12	0	3	21	20	29	0	0	0.2527	0.3267	0.3681	893
Metcalf, Travis 3B KC	Free Agent	72	12	18	9	5	0	4	12	5	18	0	0	0.2500	0.2987	0.4861	894
Hessman, Mike 3B NYM 	Free Agent	58	10	15	9	3	0	3	14	5	19	0	0	0.2586	0.3175	0.4655	895
Richar, Danny 2B FLA 	Free Agent	96	15	24	15	5	1	3	10	9	18	1	1	0.2500	0.3143	0.4167	898
Morel, Brent 3B CHW	Free Agent	55	10	15	9	3	1	2	9	5	16	1	1	0.2727	0.3333	0.4727	902
Ryal, Rusty 2B ARI	Free Agent	59	11	16	5	6	2	3	9	6	21	0	0	0.2712	0.3385	0.5932	904
Ojeda, Augie 2B ARI 	Free Agent	203	27	51	39	9	2	1	15	24	22	1	0	0.2512	0.3304	0.3300	906
Whiteside, Eli C SF 	Free Agent	160	19	40	28	8	1	3	16	12	38	0	0	0.2500	0.3023	0.3688	908
Vitters, Josh 3B CHC	Floaters and Sinkers	55	9	15	8	4	1	2	9	6	15	1	1	0.2727	0.3443	0.4909	911
Hannahan, Jack 3B SEA	Free Agent	282	30	64	40	18	1	5	30	35	80	1	0	0.2270	0.3123	0.3511	915
Norton, Greg 1B ATL	Free Agent	155	19	36	24	8	0	4	22	30	40	0	0	0.2323	0.3568	0.3613	916
Barden, Brian 3B STL 	Free Agent	109	14	28	19	5	1	3	12	7	22	0	0	0.2569	0.3017	0.4037	917
Conger, Hank C ANA	Free Agent	150	15	37	23	9	1	4	16	12	25	0	0	0.2467	0.3025	0.4000	919
Romero, Alex RF HOU 	Free Agent	117	11	30	19	8	2	1	13	8	18	2	1	0.2564	0.3040	0.3846	926
Pearce, Steve 1B PIT	Free Agent	114	13	27	15	8	1	3	12	10	26	2	0	0.2368	0.2984	0.4035	927
Whitesell, Josh 1B WAS 	Free Agent	128	12	32	22	7	0	3	17	20	33	0	0	0.2500	0.3514	0.3750	930
Barton, Brian LF ATL	Free Agent	76	12	20	14	4	1	1	6	10	20	2	1	0.2632	0.3488	0.3816	932
Halman, Greg OF SEA	Free Agent	65	9	16	9	4	0	3	9	5	20	1	1	0.2462	0.3000	0.4462	935
Maxwell, Justin CF WAS	Free Agent	38	6	10	7	1	0	2	5	4	13	2	0	0.2632	0.3333	0.4474	937
Thurston, Joe 2B ATL 	Free Agent	115	13	29	19	7	2	1	11	14	24	2	1	0.2522	0.3333	0.3739	938
De Aza, Alejandro CF CHW	Free Agent	164	20	40	27	10	2	1	14	14	42	2	1	0.2439	0.3034	0.3476	942
Gonzalez, Alberto 2B WAS	Free Agent	135	16	35	25	8	1	1	15	8	14	0	1	0.2593	0.3007	0.3556	944
Mather, Joe LF STL	Free Agent	66	10	16	8	4	0	4	9	6	16	0	0	0.2424	0.3056	0.4848	946
Dillon, Joe 3B TB 	Free Agent	75	12	21	14	5	1	1	8	9	16	0	0	0.2800	0.3571	0.4133	949
Perez, Fernando OF TB	Free Agent	47	11	11	8	1	0	2	5	4	14	2	1	0.2340	0.2941	0.3830	950
Costa, Shane RF KC 	Free Agent	114	14	29	19	7	1	2	13	8	24	0	1	0.2544	0.3033	0.3860	951
Durango, Luis LF SD	Free Agent	11	3	6	6	0	0	0	0	2	2	2	1	0.5455	0.6154	0.5455	953
Scales, Bobby LF CHC	Free Agent	124	15	30	17	8	2	3	15	11	32	0	0	0.2419	0.3037	0.4113	954
Carp, Mike 1B SEA	Free Agent	54	7	17	12	3	1	1	5	8	10	0	0	0.3148	0.4032	0.4630	955
Reed, Jeremy CF NYM 	Free Agent	155	14	40	30	8	1	1	13	11	26	1	2	0.2581	0.3072	0.3419	956
Liddi, Alex 3B SEA	Free Agent	55	8	15	10	4	0	1	8	5	15	1	1	0.2727	0.3333	0.4000	960
Bruntlett, Eric 3B WAS 	Free Agent	104	15	24	16	7	0	1	10	11	19	3	2	0.2308	0.3043	0.3269	963
Balentien, Wladimir RF CIN	Free Agent	170	18	38	23	10	0	5	17	15	50	1	1	0.2235	0.2865	0.3706	964
Hanigan, Ryan C CIN	Free Agent	115	11	31	26	3	0	2	7	16	14	0	0	0.2696	0.3588	0.3478	967
Christian, Justin LF BAL	Free Agent	20	3	5	3	2	0	0	3	2	2	4	0	0.2500	0.3182	0.3500	968
Boggs, Brandon LF TEX 	Free Agent	150	15	32	17	9	2	4	20	22	50	2	1	0.2133	0.3140	0.3800	970
LaRue, Jason C STL 	Free Agent	125	12	29	16	9	0	4	12	15	31	1	1	0.2320	0.3143	0.4000	973
Orr, Pete 2B WAS 	Free Agent	90	11	23	17	5	1	0	9	6	19	2	1	0.2556	0.3021	0.3333	974
Treanor, Matt C MIL 	Free Agent	117	10	30	24	4	0	2	13	11	26	0	0	0.2564	0.3203	0.3419	976
Frandsen, Kevin 2B SF	Free Agent	105	10	26	19	5	0	2	11	8	9	1	1	0.2476	0.3009	0.3524	977
Jaramillo, Jason C PIT	Free Agent	103	10	26	17	7	0	2	13	8	16	0	0	0.2524	0.3063	0.3786	979
Blanco, Henry C SD 	Free Agent	125	10	31	22	6	0	3	13	11	28	0	0	0.2480	0.3088	0.3680	981
Pena, Tony F. SS SF 	Free Agent	196	21	48	36	9	2	1	15	5	35	1	1	0.2449	0.2637	0.3265	988
Evans, Nick LF NYM	Free Agent	87	12	22	12	8	0	2	8	6	22	0	0	0.2529	0.3011	0.4138	991
Pena, Brayan C KC	Free Agent	71	7	19	13	4	0	2	7	4	8	0	0	0.2676	0.3067	0.4085	992
Skipworth, Kyle C FLA	Free Agent	49	6	12	7	3	0	2	7	4	17	1	0	0.2449	0.3019	0.4286	994
Montanez, Lou LF BAL	Free Agent	97	12	24	16	6	0	2	10	4	18	0	0	0.2474	0.2772	0.3711	1002
Murphy, Donnie 3B BAL 	Free Agent	70	10	18	11	5	1	1	10	6	20	0	1	0.2571	0.3158	0.4000	1003
Ausmus, Brad C LA	Free Agent	154	14	37	27	7	1	2	14	16	32	1	1	0.2403	0.3118	0.3377	1005
Bynum, Freddie SS WAS	Free Agent	69	11	15	9	4	1	1	6	2	20	3	1	0.2174	0.2394	0.3478	1007
Cooper, David 1B TOR	Free Agent	63	7	16	10	4	0	2	9	5	15	0	0	0.2540	0.3088	0.4127	1008
Triunfel, Carlos SS SEA	Free Agent	33	5	9	5	2	1	1	5	2	6	1	1	0.2727	0.3143	0.4848	1009
Wilson, Josh SS SEA 	Free Agent	119	12	30	21	7	1	1	9	9	25	1	1	0.2521	0.3047	0.3529	1011
Nieves, Wil C WAS	Free Agent	154	14	38	31	6	0	1	18	11	28	0	0	0.2468	0.2970	0.3052	1014
Horwitz, Brian RF CLE 	Free Agent	60	8	16	11	4	0	1	8	5	17	0	0	0.2667	0.3231	0.3833	1016
Norris, Derek C WAS	Free Agent	50	6	13	8	3	0	2	7	4	10	0	0	0.2600	0.3148	0.4400	1017
Rivera, Mike C MIL 	Free Agent	60	6	15	9	4	0	2	10	7	14	0	0	0.2500	0.3284	0.4167	1018
Hoffpauir, Jarrett 2B TOR	Free Agent	60	7	15	10	4	0	1	8	8	12	1	1	0.2500	0.3382	0.3667	1020
Aubrey, Michael 1B BAL	Free Agent	45	5	12	8	2	0	2	6	3	5	0	0	0.2667	0.3125	0.4444	1022
Mayberry, John OF PHI	Free Agent	57	8	12	5	3	0	4	8	2	23	0	0	0.2105	0.2373	0.4737	1025
Coats, Buck LF KC 	Free Agent	58	6	15	9	5	1	0	5	6	19	2	1	0.2586	0.3281	0.3793	1026
Hosmer, Eric 1B KC	Floaters and Sinkers	36	5	10	5	3	1	1	7	4	6	0	0	0.2778	0.3500	0.5000	1028
Barrett, Michael C TOR 	Free Agent	114	10	27	19	5	0	3	12	7	20	0	0	0.2368	0.2810	0.3596	1032
Green, Nick A. SS BOS	Free Agent	94	12	22	14	6	0	2	12	7	24	0	1	0.2340	0.2871	0.3617	1034
Montz, Luke C NYM 	Free Agent	70	7	18	14	3	0	1	10	6	22	0	0	0.2571	0.3158	0.3429	1035
Ramos, Wilson C MIN	Free Agent	55	7	15	10	4	0	1	5	5	15	0	0	0.2727	0.3333	0.4000	1037
Montero, Jesus C NYY	Grape Apes	65	5	17	12	3	0	2	6	5	13	0	0	0.2615	0.3143	0.4000	1038
Fuld, Sam CF CHC	Free Agent	34	7	10	8	2	0	0	1	7	4	1	0	0.2941	0.4146	0.3529	1039
Molina, Jose C NYY	Free Agent	199	22	46	33	11	0	2	16	10	41	1	0	0.2312	0.2679	0.3166	1041
Greene, Tyler SS STL	Free Agent	108	9	24	17	5	0	2	7	4	32	3	0	0.2222	0.2500	0.3241	1042
Phillips, Paul C COL	Free Agent	45	5	12	9	2	0	1	7	4	6	0	0	0.2667	0.3265	0.3778	1045
Richardson, Kevin C TEX 	Free Agent	45	7	12	7	4	0	1	5	3	13	0	0	0.2667	0.3125	0.4222	1046
Morales, Jose C MIN	Free Agent	41	5	13	11	2	0	0	2	5	7	0	0	0.3171	0.3913	0.3659	1050
Alfonzo, Eliezer C SEA 	Free Agent	79	6	21	14	6	0	1	7	4	23	0	0	0.2658	0.3012	0.3797	1051
Arias, Joaquin 2B TEX	Free Agent	39	5	11	8	2	1	0	3	2	5	1	0	0.2821	0.3171	0.3846	1052
Morse, Mike 1B WAS	Free Agent	26	2	8	5	2	0	1	4	2	8	0	0	0.3077	0.3571	0.5000	1053
Castro, Juan SS PHI 	Free Agent	148	18	34	24	7	1	2	15	8	29	0	1	0.2297	0.2692	0.3311	1057
Cervelli, Francisco C NYY	Free Agent	50	6	14	12	2	0	0	6	1	7	0	2	0.2800	0.2941	0.3200	1059
Romine, Austin C NYY	Free Agent	55	5	15	11	3	0	1	4	4	11	0	0	0.2727	0.3220	0.3818	1064
Cruz, Luis SS MIL 	Free Agent	101	12	25	20	4	1	0	7	8	10	1	1	0.2475	0.3028	0.3069	1069
Ryan, Dusty C SD 	Free Agent	35	4	9	6	2	0	1	6	4	12	0	0	0.2571	0.3333	0.4000	1076
Hicks, Aaron OF MIN	Free Agent	15	3	4	2	1	1	0	4	2	4	1	0	0.2667	0.3529	0.4667	1079
Burke, Jamie C WAS 	Free Agent	64	8	16	12	3	0	1	6	5	11	0	0	0.2500	0.3043	0.3438	1080
Carson, Matt OF OAK 	Free Agent	21	1	6	5	0	0	1	5	0	7	0	0	0.2857	0.2857	0.4286	1082
Jones, Brandon LF ATL	Free Agent	49	6	13	9	4	0	0	7	4	13	0	0	0.2653	0.3208	0.3469	1084
Duran, German 3B HOU	Free Agent	72	11	16	11	3	0	2	8	4	16	0	0	0.2222	0.2632	0.3472	1085
Hayes, Brett C FLA	Free Agent	11	5	3	1	1	0	1	2	0	4	0	0	0.2727	0.2727	0.6364	1090
Hernandez, Luis A. SS KC	Free Agent	74	6	18	17	1	0	0	5	4	13	2	1	0.2432	0.2821	0.2568	1091
Andino, Robert SS BAL	Free Agent	91	13	21	17	3	0	1	6	6	24	1	1	0.2308	0.2784	0.2967	1092
Riggans, Shawn C TB 	Free Agent	53	8	11	7	2	0	2	9	4	11	0	0	0.2075	0.2632	0.3585	1095
Macri, Matt 3B MIN	Free Agent	17	2	6	6	0	0	0	2	1	5	0	0	0.3529	0.3889	0.3529	1099
Everidge, Tommy 1B OAK 	Free Agent	85	13	19	11	6	0	2	7	8	17	0	0	0.2235	0.2903	0.3647	1101
Haynes, Nathan RF TEX	Free Agent	30	4	7	7	0	0	0	1	2	8	2	1	0.2333	0.2812	0.2333	1103
Moore, Adam C SEA	Free Agent	23	4	5	3	1	0	1	2	0	7	1	0	0.2174	0.2174	0.3913	1105
Hester, John C ARI	Free Agent	28	4	7	4	2	0	1	4	2	7	0	0	0.2500	0.3000	0.4286	1107
Wood, Jason 1B FLA	Free Agent	40	4	9	6	2	0	1	9	3	13	0	0	0.2250	0.2791	0.3500	1109
Moeller, Chad C BAL 	Free Agent	59	7	14	9	4	0	1	7	4	13	0	0	0.2373	0.2857	0.3559	1111
Saunders, Michael LF SEA	Free Agent	122	13	27	23	1	3	0	4	6	40	4	1	0.2213	0.2578	0.2787	1112
Castillo, Wilkin OF CIN 	Free Agent	18	3	6	6	0	0	0	1	0	2	0	0	0.3333	0.3333	0.3333	1116
Diaz, Robinzon C DET 	Free Agent	44	3	12	9	3	0	0	5	2	3	0	0	0.2727	0.3043	0.3409	1122
Rabelo, Mike C FLA	Free Agent	92	8	22	16	4	1	1	9	5	22	0	0	0.2391	0.2784	0.3370	1124
Rodriguez, Luis O. SS CLE 	Free Agent	151	15	36	28	6	1	1	11	17	13	0	1	0.2384	0.3155	0.3113	1127
Valdez, Wilson SS PHI 	Free Agent	67	10	16	13	2	1	0	7	6	9	0	1	0.2388	0.3014	0.2985	1130
Thigpen, Curtis C OAK	Free Agent	39	5	9	7	2	0	0	4	3	8	1	0	0.2308	0.2857	0.2821	1132
Brignac, Reid SS TB	Blue Crew	50	6	12	7	4	1	0	3	2	12	1	1	0.2400	0.2692	0.3600	1134
Ruggiano, Justin LF TB	Free Agent	30	4	6	4	1	0	1	3	2	11	1	0	0.2000	0.2500	0.3333	1135
LaHair, Bryan 1B SEA	Free Agent	45	5	11	9	1	0	1	3	4	13	0	0	0.2444	0.3061	0.3333	1138
Maysonet, Edwin 2B HOU	Free Agent	38	4	10	9	1	0	0	4	2	10	0	0	0.2632	0.3000	0.2895	1139
Hoover, Paul C PHI 	Free Agent	38	4	10	7	3	0	0	4	2	10	0	0	0.2632	0.3000	0.3421	1140
Hu, Chin-lung SS LA	Free Agent	50	8	10	7	1	1	1	5	4	11	1	0	0.2000	0.2593	0.3200	1143
Barker, Kevin 1B CIN	Free Agent	32	2	9	6	3	0	0	3	3	9	0	0	0.2812	0.3429	0.3750	1145
Bennett, Gary C LA	Free Agent	59	4	14	10	3	0	1	7	3	5	0	0	0.2373	0.2742	0.3390	1146
Beckham, Tim SS TB	Disco Bush Horticulturists	10	2	2	1	1	0	0	2	2	4	1	1	0.2000	0.3333	0.3000	1148
Sutton, Drew SS CIN	Free Agent	66	10	14	8	4	1	1	9	7	20	0	2	0.2121	0.2877	0.3485	1151
Petit, Gregorio 2B OAK	Free Agent	27	3	8	6	2	0	0	0	1	8	0	0	0.2963	0.3214	0.3704	1155
Tracy, Andy 1B PHI 	Free Agent	39	3	10	7	2	1	0	5	3	11	0	0	0.2564	0.3095	0.3590	1157
Hernandez, Michel C BAL	Free Agent	63	7	15	11	4	0	0	7	6	8	0	1	0.2381	0.3043	0.3016	1166
Tatum, Craig C BAL	Free Agent	75	5	18	14	3	0	1	6	5	11	0	0	0.2400	0.2875	0.3200	1169
Bernadina, Roger CF WAS 	Free Agent	40	6	8	7	1	0	0	1	5	11	2	2	0.2000	0.2889	0.2250	1172
Blanco, Andres 2B CHC	Free Agent	41	5	10	7	3	0	0	4	3	5	0	1	0.2439	0.2955	0.3171	1174
Quintero, Humberto C HOU	Free Agent	126	10	29	22	5	0	2	9	5	29	0	0	0.2302	0.2595	0.3175	1176
Miranda, Juan 1B NYY	Free Agent	6	1	2	2	0	0	0	1	1	3	0	0	0.3333	0.4286	0.3333	1177
Stavinoha, Nick LF STL	Free Agent	72	5	16	11	4	0	1	10	2	13	0	0	0.2222	0.2432	0.3194	1179
Phillips, Kyle C TOR 	Free Agent	18	1	5	2	3	0	0	2	0	4	0	0	0.2778	0.2778	0.4444	1180
Robinson, Shane CF STL	Free Agent	25	1	6	5	1	0	0	1	0	2	1	0	0.2400	0.2400	0.2800	1184
Chavez, Raul C TOR 	Free Agent	103	8	24	18	5	0	1	9	5	14	0	0	0.2330	0.2685	0.3107	1185
Bowen, Rob C OAK	Free Agent	82	9	17	10	5	0	2	9	10	33	0	1	0.2073	0.2935	0.3415	1190
Rosales, Adam 3B CIN	Free Agent	130	12	28	20	6	0	2	10	14	25	1	1	0.2154	0.2917	0.3077	1193
Paul, Xavier OF LA 	Free Agent	7	2	2	2	0	0	0	0	1	2	0	0	0.2857	0.3750	0.2857	1197
Pettit, Chris OF ANA	Free Agent	7	2	2	2	0	0	0	0	0	1	0	0	0.2857	0.2857	0.2857	1198
Baisley, Jeff 3B OAK	Free Agent	22	0	6	6	0	0	0	2	2	4	0	0	0.2727	0.3333	0.2727	1200
Hollimon, Michael SS DET 	Free Agent	12	2	3	2	1	0	0	1	0	3	0	0	0.2500	0.2500	0.3333	1204
Carroll, Brett CF FLA	Free Agent	69	11	14	9	3	1	1	7	5	18	0	0	0.2029	0.2568	0.3188	1211
Denker, Travis 2B BOS	Free Agent	18	3	4	2	2	0	0	2	2	5	0	0	0.2222	0.3000	0.3333	1214
Conrad, Brooks 2B ATL	Free Agent	36	4	7	4	1	1	1	5	2	12	0	0	0.1944	0.2368	0.3611	1219
Bako, Paul C PHI	Free Agent	190	18	41	31	6	1	3	17	21	57	0	1	0.2158	0.2938	0.3053	1221
Evans, Terry LF ANA	Free Agent	6	2	1	1	0	0	0	1	1	2	0	0	0.1667	0.2857	0.1667	1229
Towles, J.R. C HOU 	Free Agent	78	9	15	9	4	0	2	10	7	19	0	0	0.1923	0.2588	0.3205	1232
Iribarren, Hernan 2B MIL	Free Agent	9	1	2	1	1	0	0	1	1	3	0	0	0.2222	0.3000	0.3333	1234
Lillibridge, Brent 2B CHW	Free Agent	88	9	16	12	4	0	0	6	8	24	4	2	0.1818	0.2500	0.2273	1235
Cash, Kevin C NYY	Free Agent	65	5	14	10	3	0	1	7	7	23	0	0	0.2154	0.2917	0.3077	1236
Repko, Jason CF LA	Free Agent	8	0	1	1	0	0	0	0	1	4	1	0	0.1250	0.2222	0.1250	1237
Pridie, Jason OF MIN	Free Agent	2	2	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1239
Quintanilla, Omar 2B COL	Free Agent	113	14	25	16	8	0	1	7	9	29	0	0	0.2212	0.2787	0.3186	1240
Cortez, Fernando 2B CHW	Free Agent	5	1	1	1	0	0	0	0	0	0	0	0	0.2000	0.2000	0.2000	1241
Jaso, John C TB	Free Agent	5	1	1	1	0	0	0	0	0	1	0	0	0.2000	0.2000	0.2000	1242
Quiroz, Guillermo C SEA	Free Agent	53	4	11	8	2	0	1	6	4	13	0	0	0.2075	0.2632	0.3019	1244
Johnson, Rob C SEA 	Free Agent	97	8	20	12	6	1	1	10	9	22	1	0	0.2062	0.2736	0.3196	1245
Barker, Sean CF COL	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1248
Manzella, Tommy SS HOU	Free Agent	5	0	1	1	0	0	0	0	0	4	0	0	0.2000	0.2000	0.2000	1251
Lucy, Donny C CHW	Free Agent	5	0	1	1	0	0	0	0	0	2	0	0	0.2000	0.2000	0.2000	1252
Reyes, Argenis 2B NYM	Free Agent	64	6	13	13	0	0	0	2	2	12	2	0	0.2031	0.2273	0.2031	1255
Guzman, Jesus 1B SF	Free Agent	20	0	5	5	0	0	0	0	0	3	0	0	0.2500	0.2500	0.2500	1257
Gillaspie, Conor M. 3B SF	Free Agent	2	0	0	0	0	0	0	0	1	0	0	0	0.0000	0.3333	0.0000	1259
Brown, Dusty C BOS	Free Agent	2	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1260
Dlugach, Brent SS DET	Free Agent	3	1	0	0	0	0	0	0	0	2	0	0	0.0000	0.0000	0.0000	1262
Pagnozzi, Matt C STL	Free Agent	3	1	0	0	0	0	0	0	1	0	0	0	0.0000	0.2500	0.0000	1263
Turner, Justin 2B BAL	Free Agent	18	2	3	3	0	0	0	3	4	3	0	0	0.1667	0.3182	0.1667	1267
Kelly, Don LF DET	Free Agent	28	3	6	5	1	0	0	1	2	4	0	0	0.2143	0.2667	0.2500	1268
Golson, Greg OF TEX	Free Agent	4	1	0	0	0	0	0	0	0	2	0	0	0.0000	0.0000	0.0000	1271
Hill, Koyie C CHC	Free Agent	122	11	26	18	6	1	1	12	12	36	0	0	0.2131	0.2836	0.3033	1273
Morton, Colt C SEA	Free Agent	5	1	0	0	0	0	0	0	1	2	0	0	0.0000	0.1667	0.0000	1277
Paul, Josh C TB	Free Agent	35	3	7	6	1	0	0	3	2	10	0	0	0.2000	0.2432	0.2286	1279
Budde, Ryan C ANA	Free Agent	8	0	1	1	0	0	0	0	0	3	0	0	0.1250	0.1250	0.1250	1280
Perry, Jason OF ATL	Free Agent	8	0	1	1	0	0	0	0	0	2	0	0	0.1250	0.1250	0.1250	1281
Schafer, Jordan OF ATL 	Free Agent	167	18	34	24	8	0	2	8	27	63	2	1	0.2036	0.3144	0.2874	1284
Gentry, Craig LF TEX	Free Agent	17	4	2	1	1	0	0	1	2	5	0	0	0.1176	0.2105	0.1765	1288
Downs, Matt 2B SF	Free Agent	53	6	9	6	2	0	1	2	6	13	1	0	0.1698	0.2542	0.2642	1290
Ellis, A.J. C LA	Free Agent	6	0	0	0	0	0	0	0	0	2	0	0	0.0000	0.0000	0.0000	1292
Sammons, Clint C ATL	Free Agent	23	1	4	4	0	0	0	1	2	5	0	0	0.1739	0.2400	0.1739	1297
Molina, Gustavo C WAS	Free Agent	11	0	1	1	0	0	0	0	1	3	0	0	0.0909	0.1667	0.0909	1298
Tuiasosopo, Matt 2B SEA	Free Agent	33	2	6	4	2	0	0	2	2	10	0	0	0.1818	0.2286	0.2424	1300
Janish, Paul SS CIN	Free Agent	168	20	34	21	12	0	1	11	16	29	1	0	0.2024	0.2717	0.2917	1311
Miller, Corky C CIN	Free Agent	61	5	10	7	2	0	1	8	6	14	0	0	0.1639	0.2388	0.2459	1315
Bixler, Brian SS PIT	Free Agent	76	10	14	10	4	0	0	2	4	31	1	0	0.1842	0.2250	0.2368	1318
Gonzalez, Andy SS FLA	Free Agent	75	7	14	11	2	0	1	4	10	23	0	2	0.1867	0.2824	0.2533	1322
Johnson, Chris 3B HOU 	Free Agent	22	1	2	2	0	0	0	1	1	6	0	0	0.0909	0.1304	0.0909	1330
Carlin, Luke C ARI 	Free Agent	56	8	8	6	2	0	0	4	6	18	0	0	0.1429	0.2258	0.1786	1347
Gimenez, Chris LF CLE 	Free Agent	111	12	16	11	2	0	3	7	17	36	1	1	0.1441	0.2578	0.2432	1359
