All Players 2007 MLB Standard Stats															
Player	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Stults, Eric SP LA	Free Agent	38.7	5	1	0	1	4	0	0	30	17	50	5.82	1.73	1045
Lewis, Colby RP KC	Free Agent	37.7	1	0	0	0	2	0	1	23	14	44	6.45	1.54	1046
League, Brandon RP TOR	Free Agent	11.7	0	0	0	0	0	0	1	7	7	19	6.17	2.23	1047
Davidson, Dave RP FLA 	Free Agent	2.0	0	0	0	0	0	0	0	0	2	6	22.50	4.00	1049
Eveland, Dana SP OAK	Free Agent	5.0	1	0	0	1	0	0	0	3	5	8	14.40	2.60	1050
Leicester, Jon SP BAL	Free Agent	32.0	5	1	1	2	3	0	0	16	13	36	7.59	1.53	1051
Koronka, John SP FLA	Free Agent	10.3	2	0	0	0	2	0	0	2	5	16	7.84	2.03	1053
Ramirez, Elizardo RP TEX	Free Agent	16.3	3	0	0	0	2	0	0	8	8	20	7.71	1.71	1054
Kuo, Hong-Chih RP LA	Free Agent	30.3	6	2	0	1	4	0	0	27	14	35	7.42	1.62	1055
Durbin, J.D. SP PHI	Free Agent	65.3	10	4	1	6	5	1	0	40	37	78	6.06	1.76	1057
Meloan, Jon RP OAK	Free Agent	7.3	0	0	0	0	0	0	0	7	8	8	11.05	2.18	1058
Barone, Daniel SP OAK	Free Agent	41.0	6	0	0	1	3	0	0	18	19	50	5.71	1.68	1059
Coffey, Todd RP MIL	Free Agent	51.0	0	0	0	2	1	0	3	43	19	70	5.82	1.75	1060
Ohka, Tomo SP CLE 	Free Agent	56.0	10	2	0	2	5	0	0	21	22	68	5.79	1.61	1061
Sanchez, Anibal SP FLA	Floaters and Sinkers	30.0	6	1	0	2	1	0	0	14	19	43	4.80	2.07	1062
Gosling, Mike RP CLE 	Free Agent	33.0	0	0	0	2	0	0	1	32	28	42	4.91	2.12	1063
Carrasco, Hector RP PIT	Free Agent	38.3	1	0	0	2	1	0	0	33	23	44	6.57	1.75	1064
Miller, Jason RP MIN	Free Agent	4.0	0	0	0	0	0	0	0	2	3	7	18.00	2.50	1065
Wells, Kip SP CIN 	Free Agent	162.7	26	9	0	7	17	0	0	122	78	186	5.70	1.62	1066
Santos, Victor RP SF	Free Agent	63.3	3	0	0	1	6	0	0	48	33	71	5.83	1.64	1067
Davis, Jason T. RP PIT	Free Agent	37.0	0	0	0	2	0	0	1	19	25	42	5.84	1.81	1068
Dessens, Elmer RP NYM 	Free Agent	34.0	5	1	0	2	2	0	0	22	12	45	7.15	1.68	1069
Smith, Matt J. RP CHC	Free Agent	4.0	0	0	0	0	0	0	0	1	11	4	11.25	3.75	1070
Haeger, Charlie SP LA	Free Agent	11.3	0	0	0	0	1	0	0	1	8	17	7.15	2.21	1071
De La Rosa, Jorge SP COL	Disco Bush Horticulturists	130.0	23	8	0	8	12	0	0	82	53	160	5.82	1.64	1072
Ryu, Jae-Kuk RP SD	Free Agent	23.3	0	0	0	1	2	0	1	14	11	31	7.33	1.80	1073
Hanrahan, Joel RP PIT	Free Agent	51.0	11	2	0	5	3	0	0	43	38	59	6.00	1.90	1074
Pelfrey, Mike SP NYM 	Free Agent	72.7	13	3	0	3	8	0	0	45	39	85	5.57	1.71	1075
Bautista, Denny RP PIT 	Free Agent	8.7	1	0	0	2	1	0	0	8	4	18	12.46	2.54	1076
Meyer, Dan L. RP FLA	Free Agent	16.3	3	0	0	0	2	0	0	11	9	20	8.82	1.78	1077
Switzer, Jon RP NYM	Free Agent	19.0	0	0	0	0	2	0	0	13	7	27	8.05	1.79	1078
Ledezma, Wil RP WAS 	Free Agent	59.3	1	0	0	3	3	0	2	47	38	70	5.61	1.82	1079
Colon, Bartolo SP CHW	Free Agent	99.3	18	8	0	6	8	0	0	76	29	132	6.34	1.62	1080
Braun, Ryan Z. RP CHW	Free Agent	39.3	0	0	0	2	0	0	0	24	22	46	6.64	1.73	1081
Albers, Matt RP BAL	Free Agent	110.7	18	8	0	4	11	0	0	71	50	127	5.86	1.60	1082
DeSalvo, Matt RP FLA	Free Agent	27.7	6	2	0	1	3	0	0	10	18	34	6.18	1.88	1083
Padilla, Vicente SP LA 	Titty`s Warriors	120.3	23	7	0	6	10	0	0	71	50	146	5.76	1.63	1084
Reyes, Jo-Jo SP ATL	Free Agent	50.7	10	2	0	2	2	0	0	27	30	55	6.22	1.68	1085
Sisco, Andrew RP OAK	Free Agent	14.0	0	0	0	0	1	0	0	13	11	19	8.36	2.14	1086
Peguero, Jailen RP TEX	Free Agent	14.7	0	0	0	1	0	0	0	9	13	17	9.20	2.05	1087
Gallagher, Sean RP SD	Free Agent	14.7	0	0	0	0	0	1	0	5	12	19	8.59	2.11	1089
Vargas, Jason M. SP SEA	Free Agent	10.3	2	0	0	0	1	0	0	4	2	17	12.19	1.84	1090
Liz, Radhames RP SD 	Free Agent	24.7	4	0	0	0	2	0	0	24	23	25	6.93	1.95	1091
Weaver, Jeff SP LA 	Free Agent	146.7	27	9	3	7	13	0	0	80	35	190	6.20	1.53	1092
Bell, Rob RP WAS	Free Agent	53.0	0	0	0	4	3	0	0	28	24	73	5.94	1.83	1093
Igawa, Kei SP NYY	Free Agent	67.7	12	1	0	2	3	0	0	53	37	76	6.25	1.67	1094
Hammel, Jason SP COL	Free Agent	85.0	14	3	0	3	5	0	0	64	40	100	6.14	1.65	1095
Ridgway, Jeff RP ATL	Free Agent	0.3	0	0	0	0	0	0	0	0	1	7	189.00	24.00	1096
Vasquez, Virgil SP PIT	Free Agent	16.7	3	0	0	0	1	0	0	7	5	27	8.64	1.92	1097
Balfour, Grant RP TB	Free Agent	24.7	0	0	0	1	2	0	0	30	20	30	7.66	2.03	1098
Perez, Odalis SP WAS	Free Agent	137.3	26	8	0	8	11	0	0	64	50	178	5.57	1.66	1099
Marshall, Jay RP OAK	Free Agent	42.0	0	0	0	1	2	0	2	18	22	50	6.43	1.71	1100
Williams, Jerome SP OAK	Free Agent	30.0	6	1	0	0	5	0	0	15	18	34	7.20	1.73	1101
Lawrence, Brian SP SD	Free Agent	29.0	6	1	0	1	2	0	0	18	13	43	6.83	1.93	1102
Seddon, Chris SP SEA	Free Agent	17.3	4	0	0	0	2	0	0	10	5	29	8.83	1.96	1103
Johnson, Josh SP FLA	SA`s	15.7	4	0	0	0	3	0	0	14	12	26	7.47	2.43	1104
Jennings, Jason RP TEX	Free Agent	99.0	18	6	0	2	9	0	0	71	34	119	6.45	1.55	1105
Parrish, John RP BAL	Free Agent	52.0	0	0	0	2	2	0	2	41	37	63	5.71	1.92	1106
Cormier, Lance RP TB	Free Agent	45.7	9	2	0	2	6	0	0	27	22	56	7.09	1.71	1107
Jimenez, Kelvin RP CHW	Free Agent	42.0	0	0	0	3	0	0	0	24	17	56	7.50	1.74	1108
Feldman, Scott SP TEX	Free Agent	39.0	0	0	0	1	2	0	0	19	32	44	5.77	1.95	1109
Cabrera, Fernando RP BOS 	Free Agent	43.7	0	0	0	1	2	1	0	48	31	50	7.21	1.85	1110
Burres, Brian SP TOR	Free Agent	121.0	17	6	0	6	8	0	0	96	66	140	5.95	1.70	1111
Sowers, Jeremy SP CLE	Free Agent	67.3	13	5	0	1	6	0	0	24	21	84	6.42	1.56	1112
Davies, Kyle SP KC 	Free Agent	136.0	28	7	0	7	15	0	0	99	70	155	6.09	1.65	1113
Saarloos, Kirk RP CLE	Free Agent	42.7	3	0	0	1	5	0	1	27	19	54	7.17	1.71	1114
Ponson, Sidney SP KC	Free Agent	37.7	7	1	0	2	5	0	0	23	17	54	6.93	1.89	1115
Day, Dewon RP OAK	Free Agent	12.0	0	0	0	0	1	0	0	7	9	19	11.25	2.33	1116
Henn, Sean RP TOR 	Free Agent	36.7	1	0	0	2	2	0	0	28	27	44	7.12	1.94	1117
DePaula, Julio RP TB	Free Agent	20.0	0	0	0	0	1	0	0	8	10	30	8.55	2.00	1118
Bayliss, Jonah RP PIT	Free Agent	37.7	0	0	0	4	3	0	1	29	18	51	8.36	1.83	1119
Braden, Dallas SP OAK 	Want-a-be Ghetto All Stars	72.3	14	2	0	1	8	0	0	55	26	91	6.72	1.62	1120
MacDougal, Mike RP WAS 	User Abuser	42.3	0	0	0	2	5	0	3	39	33	50	6.80	1.96	1121
Kuwata, Masumi RP PIT	Free Agent	21.0	0	0	0	0	1	0	0	12	15	25	9.43	1.90	1122
Majewski, Gary RP PHI	Free Agent	23.0	0	0	0	0	4	0	3	10	3	43	8.22	2.00	1123
VandenHurk, Rick SP FLA	Free Agent	81.7	17	2	0	4	6	0	0	82	48	94	6.83	1.74	1124
Eaton, Adam SP COL	Free Agent	161.7	30	8	0	10	10	0	0	97	71	192	6.29	1.63	1125
Mulder, Mark SP STL	Free Agent	11.0	3	0	0	0	3	0	0	3	7	22	12.27	2.64	1126
Karstens, Jeff SP PIT 	Free Agent	14.7	3	0	0	1	4	0	0	5	9	27	11.05	2.45	1127
Birkins, Kurt RP COL	Free Agent	34.3	2	0	0	1	2	0	0	30	14	52	8.13	1.92	1128
Howell, J.P. RP TB	Grape Apes	51.0	10	3	0	1	6	0	0	49	21	69	7.59	1.76	1129
Masset, Nick RP CIN	Free Agent	39.3	1	0	0	2	3	0	1	21	26	52	7.09	1.98	1130
Orvella, Chad RP KC	Free Agent	8.0	0	0	0	0	2	0	0	6	10	18	14.62	3.50	1131
Hensley, Clay RP FLA	Free Agent	50.0	9	2	0	2	3	0	0	30	32	62	6.84	1.88	1132
Stauffer, Tim SP SD	Free Agent	7.7	2	0	0	0	1	0	0	6	6	15	21.13	2.74	1133
Cavazos, Andy RP NYM	Free Agent	20.0	0	0	0	0	0	0	0	15	16	27	10.35	2.15	1134
Randolph, Stephen RP KC	Free Agent	13.3	0	0	0	0	1	0	0	22	17	21	12.15	2.85	1135
Duke, Zach SP PIT	Free Agent	107.3	19	7	0	3	8	0	0	41	25	161	5.53	1.73	1136
Olsen, Scott SP WAS 	Free Agent	176.7	33	11	0	10	15	0	0	133	85	226	5.81	1.76	1137
Olson, Garrett SP SEA	Free Agent	32.3	7	0	0	1	3	0	0	28	28	42	7.79	2.16	1138
Camp, Shawn RP TOR	Free Agent	40.0	0	0	0	0	3	0	2	36	18	63	7.20	2.02	1139
Tejeda, Robinson SP KC	Free Agent	95.3	19	4	0	5	9	0	0	69	60	110	6.61	1.78	1140
Jackson, Edwin SP DET	SA`s	161.0	31	14	1	5	15	0	0	128	88	195	5.76	1.76	1141
Stokes, Brian RP NYM	Free Agent	62.3	0	0	0	2	7	0	2	35	25	90	7.07	1.84	1142
Fossum, Casey RP CHC	Free Agent	76.0	10	3	0	5	8	0	4	53	27	109	7.70	1.79	1143
Speigner, Levale RP WAS	Free Agent	40.0	6	1	0	2	3	0	0	19	23	58	8.78	2.02	1144
Feierabend, Ryan SP SEA 	Free Agent	49.3	9	0	0	1	6	0	0	27	23	73	8.03	1.95	1145
Elarton, Scott SP CLE	Free Agent	37.0	9	0	0	2	4	0	0	13	21	53	10.46	2.00	1146
Ramirez, Horacio RP WAS	Free Agent	98.0	20	6	0	8	7	0	0	40	42	139	7.16	1.85	1147
Dumatrait, Phil RP PIT	Free Agent	18.0	6	1	0	0	4	0	0	9	12	39	15.00	2.83	1148
Van Benschoten, John SP CHW	Free Agent	39.0	9	1	0	0	7	0	0	26	29	55	10.15	2.15	1149
Maroth, Mike SP TOR	Free Agent	116.3	20	5	0	5	7	0	0	51	50	168	6.89	1.87	1150
Smith, Matt A. RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1154
Carrasco, D.J. RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1155
Shiell, Jason RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1156
Leon, Arnold RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1161
Buente, Jay SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1167
Bannister, John SP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1168
Shipman, Andrew RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1169
Torres, Carlos SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1172
Waters, Chris SP BAL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1175
Rainville, Jay RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1179
Jones, Jason M. RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1185
Parisi, Mike RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1188
Turpen, Daniel RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1189
Shinskie, David RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1190
Fukumori, Kazuo RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1193
Banks, Demetrius RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1199
Edwards, Bryan RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1203
English, Jesse RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1207
Wing, Ryan RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1210
Santos, Reid RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1214
Novinsky, John RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1215
Rupe, Josh RP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1220
Inman, Will SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1221
Daigle, Casey RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1222
Richmond, Scott SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1225
Serrano, Jimmy RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1227
Carignan, Andrew RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1228
Simmons, James J. RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1232
Lofgren, Charles SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1233
Sosa, Oswaldo SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1235
Ramos, Mario RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1236
Mitchell, Mike RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1237
Runzler, Dan RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1238
De La Cruz, Jose RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1239
Mickolio, Kam RP BAL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1241
Septimo, Leyson RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1247
Muecke, Josh RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1248
Cortes, Danny SP SEA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1249
Ramirez, Ismael SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1250
Bastardo, Antonio SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1251
Haines, Talley RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1253
Olenberger, Kasey SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1254
Wlodarczyk, Michael RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1256
Perez, Chris RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1257
Betances, Dellin SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1258
Denney, Kyle SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1259
Gee, Dillon SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1263
Norderum, Jason RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1264
Barnette, Tony RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1268
Alvarez, Carlos RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1269
Sillman, Mike RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1270
Estrada, Marco SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1271
Garate, Victor RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1272
Locke, Jeffrey SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1274
Santiago, Julio RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1279
Alvarez, Mario SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1280
Van Mil, Loek RP MIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1281
Bucktrot, Keith RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1282
Zinicola, Zechry RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1284
Borrell, Danny RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1285
Young, Terrell RP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1289
Gomez, Mariano RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1291
Zavada, Clay RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1293
Maekawa, Katsuhiko RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1295
Whelan, Kevin RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1296
Hoorelbeke, Casey RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1297
Guerra, Javier RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1299
Gonzalez, Gio SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1301
Strop, Pedro RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1303
Maust, David RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1305
Martin, Ethan SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1308
Zimmermann, Jordan SP WAS 	Sofa Kings	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1310
Barzilla, Philip RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1314
Maloney, Matt SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1319
Roenicke, Josh RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1320
Curreri, Frank RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1321
Ruelas, Heriberto RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1322
Malaska, Mark RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1323
Cecil, Brett SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1326
Lansford, Jared SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1327
Gassner, Dave SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1329
Morris, Dallas RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1331
Norberto, Jordan SP ARI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1332
Lincoln, Mike RP CIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1336
Testa, Joseph RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1337
Schlichting, Travis RP LA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1339
Tollberg, Brian SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1341
Macdonald, Mike RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1342
Valdez, Merkin RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1347
Houston, Ryan RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1348
Mendoza, Tommy RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1354
Rogers, Mark SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1357
Green, Nick A. SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1358
De La Rosa, Wilkin RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1359
Campos, Machado RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1360
Marte, Jose RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1361
Thorpe, Tracy RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1365
Franco, Martire RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1366
Rustich, Brant RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1370
Hawksworth, Blake RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1372
Badenhop, Burke RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1377
Hunter, Tommy SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1379
Barnes, Scott SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1382
Pereira, Nick RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1388
Broshuis, Garrett RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1390
Baxter, Allen SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1391
Lincoln, Brad SP PIT 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1396
Ynoa, Michael SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1400
Peterson, Matt RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1401
Perez, Marcelo RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1405
Del Rosario, Enerio RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1406
Motte, Jason RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1408
Leroux, Chris RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1411
Nall, Brandon RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1413
Price, David SP TB	Floaters and Sinkers	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1415
Jones, Hunter RP FLA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1417
O'Sullivan, Sean SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1418
McGinley, Blake RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1419
Rleal, Sendy RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1422
Gomez, Jeanmar SP CLE 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1423
Hayes, Christopher RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1426
Paulk, Robert RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1431
Rhodes, Arthur RP CIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1434
Sipp, Tony RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1438
Newby, Kyler RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1440
Olson, Justin RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1443
Weis, Brad RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1444
Pope, Justin RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1445
Pucetas, Kevin SP SF 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1448
Cromer, Jason RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1450
Rogers, Esmil SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1451
Wayne, Justin RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1460
Waechter, Doug RP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1463
Santos, Jarrett SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1466
Benson, Kris RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1468
Kunz, Eddie RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1469
Kilby, Brad RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1475
Patton, David RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1476
Salas, Marino RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1477
Julianel, Ben RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1482
Nin, Sandy SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1484
Fields, Josh D. RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1485
Mallette, Brian RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1487
Blevins, Steven RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1488
Mabeus, Chris RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1494
Bowyer, Travis RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1495
Samuel, Francisco RP STL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1496
Carter, Brenton RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1497
