All Players 2007 MLB Standard Stats																	
Player	Team	AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank
De Aza, Alejandro CF CHW 	Free Agent	144	14	33	23	8	2	0	8	6	37	2	0	0.2292	0.2614	0.3125	812
Guzman, Joel 1B WAS	Titty`s Warriors	37	5	9	6	1	2	0	4	2	10	0	0	0.2432	0.2821	0.3784	813
Luna, Hector 3B LA	Free Agent	42	5	7	6	0	0	1	4	2	10	2	0	0.1667	0.2174	0.2381	816
Jones, Garrett 1B PIT	Disco Bush Horticulturists	77	7	16	11	2	1	2	5	6	20	1	1	0.2078	0.2619	0.3377	818
Costa, Shane RF KC	Free Agent	103	13	23	16	6	1	0	12	5	23	0	1	0.2233	0.2569	0.3010	821
Stansberry, Craig 3B SD	Free Agent	7	1	2	2	0	0	0	1	0	3	0	0	0.2857	0.3750	0.2857	825
Stewart, Chris C NYY	Free Agent	37	4	9	7	2	0	0	3	3	6	0	0	0.2432	0.3000	0.2973	827
Putnam, Danny CF SD	Free Agent	28	3	6	5	0	0	1	2	3	11	0	0	0.2143	0.2903	0.3214	828
Ambres, Chip OF NYM	Free Agent	3	0	1	1	0	0	0	1	0	1	0	0	0.3333	0.3333	0.3333	829
Hernandez, Anderson 2B NYM	Free Agent	3	1	1	1	0	0	0	0	0	1	0	0	0.3333	0.3333	0.3333	831
DaVanon, Jeff CF SD	Free Agent	89	14	19	15	3	1	0	6	12	27	1	1	0.2135	0.3077	0.2697	832
Ruggiano, Justin LF TB	Free Agent	14	2	3	3	0	0	0	3	1	5	0	0	0.2143	0.2667	0.2143	833
Heintz, Chris J. C BAL	Free Agent	56	0	14	14	0	0	0	7	3	12	0	0	0.2500	0.2881	0.2500	834
McAnulty, Paul LF COL	Free Agent	40	5	8	6	1	0	1	5	3	10	0	0	0.2000	0.2558	0.3000	835
Rottino, Vinny OF LA	Free Agent	9	0	2	1	1	0	0	3	0	1	0	0	0.2222	0.2222	0.3333	838
Macias, Drew OF SD	Free Agent	0	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	841
Brazell, Craig 1B BAL	Free Agent	4	1	1	1	0	0	0	0	1	1	0	0	0.2500	0.4000	0.2500	843
Evans, Terry LF ANA	Free Agent	11	3	1	0	0	0	1	2	2	4	0	0	0.0909	0.2308	0.3636	845
Wise, Dewayne CF CHW 	Free Agent	5	1	1	0	0	1	0	1	1	1	0	0	0.2000	0.3333	0.6000	846
Pena, Brayan C KC	Free Agent	33	2	7	6	0	0	1	3	0	3	0	1	0.2121	0.2121	0.3030	849
Gil, Jerry SS CIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	850
Esposito, Brian C HOU	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	851
Loewen, Adam OF TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	852
Melillo, Kevin 2B TOR	Free Agent	0	0	0	0	0	0	0	0	1	0	0	0	0.0000	1.0000	0.0000	853
Stern, Adam RF MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	854
Sweeney, Ryan RF OAK 	Free Agent	45	5	9	5	3	0	1	5	4	5	0	1	0.2000	0.2653	0.3333	857
Bailey, Jeff 1B BOS	Free Agent	9	1	1	0	0	0	1	1	0	1	0	0	0.1111	0.1111	0.4444	858
Figueroa, Luis R. 2B ANA	Free Agent	5	1	1	1	0	0	0	0	0	0	0	0	0.2000	0.2000	0.2000	860
Patterson, Eric LF OAK	Free Agent	8	0	2	1	1	0	0	0	0	3	0	0	0.2500	0.2500	0.3750	861
Martinez, Ramon E. SS NYM 	Free Agent	129	10	25	21	4	0	0	27	11	15	1	0	0.1938	0.2483	0.2248	862
Hammock, Robby C BAL	Free Agent	45	5	11	9	2	0	0	0	3	7	0	0	0.2444	0.3061	0.2889	863
Brown, Matt B. 3B ANA	Free Agent	5	0	0	0	0	0	0	0	2	1	1	0	0.0000	0.2857	0.0000	864
Basak, Chris 3B MIN	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	866
Morton, Colt C SEA	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	867
Cruz, Enrique SS CIN	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	868
Furmaniak, J.J. SS PHI	Free Agent	17	5	3	2	1	0	0	1	3	8	0	0	0.1765	0.3636	0.2353	870
Bonifacio, Emilio 3B FLA	Free Agent	23	2	5	4	1	0	0	2	4	3	0	1	0.2174	0.3333	0.2609	872
Clark, Howie R. 1B TOR	Free Agent	49	6	10	8	2	0	0	2	7	5	1	0	0.2041	0.2982	0.2449	873
Bellorin, Edwin C COL 	Free Agent	2	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	874
Barker, Sean CF COL	Free Agent	2	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.3333	0.0000	875
Quintanilla, Omar 2B COL 	Free Agent	70	6	16	12	4	0	0	5	5	15	0	0	0.2286	0.2800	0.2857	877
Orr, Pete 2B WAS 	Free Agent	65	11	13	12	1	0	0	2	3	14	1	0	0.2000	0.2353	0.2154	878
Headley, Chase LF SD	Free Agent	18	1	4	3	1	0	0	0	2	4	0	0	0.2222	0.3333	0.2778	879
Mohr, Dustan LF TB	Free Agent	16	1	2	1	0	0	1	2	0	6	0	1	0.1250	0.1250	0.3125	881
Kotsay, Mark CF CHW 	Free Agent	206	20	44	29	14	0	1	20	19	20	1	1	0.2136	0.2788	0.2961	882
Barmes, Clint 2B COL	Whiteness	37	5	8	5	3	0	0	1	1	13	0	0	0.2162	0.2368	0.2973	883
Gorneault, Nick RF TOR	Free Agent	4	1	0	0	0	0	0	0	1	1	0	0	0.0000	0.2000	0.0000	886
Phillips, Paul C COL 	Free Agent	14	2	2	1	1	0	0	2	1	1	0	0	0.1429	0.2000	0.2143	889
Fox, Jake 3B CHC	Free Agent	14	3	2	0	2	0	0	1	1	2	0	0	0.1429	0.2000	0.2857	890
Fuld, Sam CF CHC	Free Agent	6	3	0	0	0	0	0	0	3	3	0	0	0.0000	0.3333	0.0000	892
Fahey, Brandon SS TOR	Free Agent	54	10	9	7	1	1	0	1	2	9	2	1	0.1667	0.1964	0.2222	894
Riggans, Shawn C TB	Free Agent	10	1	1	1	0	0	0	2	0	1	0	0	0.1000	0.1000	0.1000	895
Marte, Andy 1B CLE	Free Agent	57	3	11	6	4	0	1	8	2	9	0	0	0.1930	0.2333	0.3158	896
Gall, John 1B HOU	Free Agent	4	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.2000	0.0000	898
Lucy, Donny C CHW	Free Agent	15	0	3	3	0	0	0	0	0	6	0	0	0.2000	0.2000	0.2000	899
Langerhans, Ryan LF SEA	Free Agent	210	27	35	20	7	2	6	23	29	81	3	1	0.1667	0.2716	0.3048	901
Reed, Jeremy CF NYM	Free Agent	17	2	3	2	0	1	0	0	0	3	0	0	0.1765	0.1765	0.2941	903
Jones, Brandon LF ATL	Free Agent	19	0	3	2	1	0	0	4	0	8	0	0	0.1579	0.1905	0.2105	906
Mahar, Kevin OF PHI	Free Agent	18	2	3	2	1	0	0	1	0	7	0	0	0.1667	0.1667	0.2222	907
Fasano, Sal C COL 	Free Agent	45	5	8	4	3	0	1	4	2	19	0	0	0.1778	0.2292	0.3111	909
Clevlen, Brent CF DET	Free Agent	10	2	1	1	0	0	0	0	0	7	0	0	0.1000	0.1000	0.1000	911
Huber, Justin C MIN 	Free Agent	10	2	1	1	0	0	0	0	0	2	0	0	0.1000	0.1000	0.1000	912
Coats, Buck LF KC 	Free Agent	34	2	7	3	4	0	0	2	3	15	0	0	0.2059	0.2632	0.3235	915
Olmedo, Ray SS TB	Free Agent	51	6	11	7	4	0	0	1	2	9	0	0	0.2157	0.2453	0.2941	916
Myrow, Brian 1B PIT	Free Agent	10	0	1	0	1	0	0	1	1	4	0	0	0.1000	0.2500	0.2000	918
Rabe, Josh LF MIN	Free Agent	31	2	6	6	0	0	0	2	0	7	0	0	0.1935	0.1935	0.1935	921
Niekro, Lance 1B HOU	Free Agent	17	0	3	3	0	0	0	0	1	5	0	0	0.1765	0.2222	0.1765	926
Reed, Eric CF FLA	Free Agent	20	3	2	2	0	0	0	0	1	6	1	0	0.1000	0.1429	0.1000	927
Carroll, Brett CF FLA	Free Agent	49	10	9	8	1	0	0	2	3	15	0	0	0.1837	0.2308	0.2041	928
Budde, Ryan C ANA	Free Agent	18	0	3	2	1	0	0	1	0	6	0	0	0.1667	0.1667	0.2222	929
Johnson, Ben J. LF NYM	Free Agent	27	2	5	4	1	0	0	1	2	11	0	0	0.1852	0.2333	0.2222	930
McDonald, Darnell T. RF CIN 	Free Agent	10	0	1	1	0	0	0	0	1	3	0	0	0.1000	0.1818	0.1000	931
Berroa, Angel M. SS NYM	Free Agent	11	0	1	1	0	0	0	1	0	4	0	1	0.0909	0.1667	0.0909	932
Koshansky, Joe 1B MIL	Free Agent	12	0	1	0	1	0	0	2	2	5	0	0	0.0833	0.2000	0.1667	934
Quintero, Humberto C HOU	Free Agent	53	2	12	10	2	0	0	1	2	13	0	0	0.2264	0.2807	0.2642	935
Wood, Brandon 3B ANA	Evil Empire	33	2	5	3	1	0	1	3	0	12	0	0	0.1515	0.1515	0.2727	937
Gonzalez, Alberto 2B WAS	Free Agent	14	3	1	1	0	0	0	1	1	1	0	1	0.0714	0.1333	0.0714	938
Green, Nick A. SS BOS	Free Agent	7	0	0	0	0	0	0	0	0	3	0	0	0.0000	0.0000	0.0000	939
Anderson, Brian N. CF BOS	Free Agent	17	3	2	1	1	0	0	0	2	7	0	0	0.1176	0.2105	0.1765	942
Roberts, Ryan 2B ARI	Free Agent	13	2	1	1	0	0	0	0	2	7	0	0	0.0769	0.2500	0.0769	944
Barden, Brian 3B STL	Free Agent	35	6	6	5	1	0	0	0	2	7	0	0	0.1714	0.2162	0.2000	947
Murphy, Tommy CF KC	Free Agent	38	2	7	6	1	0	0	2	0	9	0	0	0.1842	0.2051	0.2105	953
Woodward, Chris 3B BOS 	Free Agent	136	16	27	19	6	1	1	8	10	29	1	0	0.1985	0.2517	0.2794	956
Paul, Josh C TB	Free Agent	105	8	20	16	3	0	1	9	6	30	1	0	0.1905	0.2342	0.2476	960
Thompson, Kevin RF TEX	Free Agent	35	4	5	2	3	0	0	3	3	13	0	0	0.1429	0.2105	0.2286	968
Kelly, Don LF DET	Free Agent	27	2	4	4	0	0	0	0	3	3	0	0	0.1481	0.2812	0.1481	969
Cash, Kevin C NYY	Free Agent	27	2	3	2	1	0	0	4	4	13	0	0	0.1111	0.2424	0.1481	970
Moeller, Chad C BAL 	Free Agent	56	8	9	7	1	0	1	2	0	18	0	0	0.1607	0.1754	0.2321	976
Wilson, Craig A. RF SEA	Free Agent	58	6	10	7	2	0	1	2	8	25	0	0	0.1724	0.3043	0.2586	977
Nix, Laynce CF CIN 	Free Agent	12	0	0	0	0	0	0	0	0	4	0	0	0.0000	0.0000	0.0000	985
Callaspo, Alberto 2B KC	Free Agent	144	10	31	23	8	0	0	7	9	14	1	1	0.2153	0.2645	0.2708	986
Nieves, Wil C WAS	Free Agent	61	6	10	6	4	0	0	8	2	9	0	0	0.1639	0.1905	0.2295	990
Molina, Gustavo C WAS	Free Agent	27	1	3	2	1	0	0	1	1	7	0	0	0.1111	0.1379	0.1481	997
Hill, Koyie C CHC	Free Agent	93	7	15	9	4	0	2	12	8	18	0	0	0.1613	0.2308	0.2688	1001
Lopez, Pedro M. SS PIT	Free Agent	45	1	8	6	2	0	0	0	1	10	0	0	0.1778	0.2128	0.2222	1007
Blanco, Henry C SD 	Free Agent	54	3	9	6	3	0	0	4	2	12	0	0	0.1667	0.1930	0.2222	1009
Zobrist, Ben 2B TB 	Grape Apes	97	8	15	12	2	0	1	9	3	21	2	0	0.1546	0.1845	0.2062	1012
Eldred, Brad OF WAS	Free Agent	46	3	5	2	1	0	2	3	1	16	0	0	0.1087	0.1277	0.2609	1013
Bako, Paul C PHI 	Free Agent	156	13	32	27	3	1	1	8	15	50	0	1	0.2051	0.2775	0.2564	1021
Hall, Toby C HOU	Free Agent	116	8	24	20	4	0	0	3	3	12	0	0	0.2069	0.2250	0.2414	1029
Castro, Juan SS LA 	Free Agent	89	5	16	11	5	0	0	5	4	21	0	0	0.1798	0.2105	0.2360	1041
Rouse, Mike 2B CHW	Free Agent	67	7	8	7	1	0	0	4	7	20	1	1	0.1194	0.2000	0.1343	1048
Casto, Kory 1B WAS	Free Agent	54	1	7	5	2	0	0	3	2	17	0	0	0.1296	0.1579	0.1667	1052
Gonzalez, Andy SS FLA	Free Agent	189	17	35	27	6	0	2	11	25	61	1	5	0.1852	0.2804	0.2487	1056
LaRue, Jason C STL 	Free Agent	169	14	25	12	9	0	4	13	17	66	1	0	0.1479	0.2396	0.2722	1088
Galvis, Freddy SS PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1151
Pinkney, Alton OF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1152
Valbuena, Luis 2B CLE	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1153
Rapoport, James RF STL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1157
Alonso, John 1B MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1158
Porter, Greg OF NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1159
Hathaway, Aaron C NYM	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1160
Sizemore, Scott SS DET 	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1162
Benjamin, Casey SS TEX	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1163
Rahl, Chris OF ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1164
Bell, Billy CF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1165
Federowicz, Timothy C BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1166
King, Tom 2B SD	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1170
Vento, Mike OF WAS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1171
Vroman, Douglas OF WAS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1173
Frazier, Alex OF ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1174
Fernando, Osvaldo SS HOU	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1176
Cooper, James CF NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1177
Byrne, Bryan 1B ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1178
Auer, Robert CF ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1180
Moss, Steve OF MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1181
Statia, Hainley SS ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1182
Cowgill, Collin RF ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1183
McCraw, Sean C NYM	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1184
Pedro, Erick San C WAS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1186
Mesa, Melky OF NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1187
Lopez, Gabe 2B NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1191
Moustakas, Michael 3B KC	Shits & Giggles	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1192
Anderson, Dennis C CHC	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1194
Henry, C.J. OF PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1195
Nava, Daniel OF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1196
Dominguez, Jeffrey SS SEA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1197
Carpenter, David C STL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1198
Schnurstein, Micah 3B CHW	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1200
Curry, Mike OF TB	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1201
Perry, Patrick C BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1202
Rogelstad, Matt 3B SEA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1204
Marseco, Michael SS MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1205
Pinckney, Brandon 2B CLE	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1206
Ferrer, Simon 3B COL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1208
Soto, Neftali SS CIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1209
Walter, Randy R. OF SF	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1211
Romine, Andrew SS ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1212
Calderone, Adam CF TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1213
Arias, Joaquin 2B TEX	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1216
Schneider, John C TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1217
Sosa, Ricardo 3B ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1218
Navarro, Efren 1B ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1219
Harman, Brad 2B PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1223
Soto, Luis SS BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1224
Bruce, Derek SS ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1226
Pacheco, Jonel OF PIT	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1229
Mercado, Orlando C ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1230
Kiger, Mark SS SEA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1231
Self, Todd D. OF HOU	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1234
Aviles, Mike SS KC 	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1240
Morrissey, Adam 2B ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1242
Washington, Demetrius 2B ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1243
Eldridge, Rashad OF TB	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1244
Guevara, Orlando C PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1245
Naughton, Joel C PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1246
Joseph, Alfred OF CHC	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1252
Guzman, Javier SS ATL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1255
Longoria, Evan 3B TB	Grape Apes	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1260
Concepcion, Ambiorix OF NYM	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1261
Kirkland, Kody 3B DET	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1262
Bock, Brian C BAL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1265
Ringe, Craig SS TEX	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1266
Baez, Lizahio OF TEX	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1267
Place, Jason CF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1273
Henry, Justin 2B DET	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1275
Smith, Ryan D. C CHW	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1276
Hrynio, Mike 3B SEA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1277
Cozart, Zachary SS CIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1278
Dickerson, Joseph OF KC	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1283
Cooper, Jason OF CLE	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1286
Finegan, Brian SS CLE	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1287
Davis, Brad C FLA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1288
Rowell, William 3B BAL	Titty`s Warriors	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1290
Wallace, Brett 3B OAK	Sofa Kings	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1292
Duran, German 3B HOU	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1294
McQuade, Anthony OF CHC	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1298
Cornejo, Eduardo 3B OAK	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1300
Shelby, John CF CHW	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1302
Retherford, Christopher 3B CHW	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1304
Nowak, Chris 3B TB	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1306
Viciedo, Dayan 3B CHW	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1307
Gac, Ian 1B TEX	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1309
Cipriano, William 2B TB	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1311
Adduci, James OF CHC 	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1312
Sherrod, Justin OF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1313
Tugwell, Marc 3B PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1315
Septimo, Abad SS FLA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1316
Sutil, Wladimir SS HOU	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1317
Tatis, Fernando LF NYM 	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1318
Battle, Timothy OF NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1324
Bladergroen, Ian 1B BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1325
Whiteside, Eli C SF	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1328
Jackson, Nicolas CF NYM	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1330
Fiorentino, Jeff CF BAL 	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1333
Gomez, Alexis LF DET	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1334
Kroski, Chris C CIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1335
Bannon, Jeff SS TB	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1338
Colvin, Brooks SS DET	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1340
Repko, Jason CF LA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1343
Thibault, Kiel C KC	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1344
Noriega, Gabriel SS SEA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1345
Davidson, Kevin C HOU	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1346
Colamarino, Brant 1B TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1349
Kratz, Erik C PIT	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1350
Robinson, Trayvon CF LA 	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1351
Ramirez, Alexei SS CHW	Want-a-be Ghetto All Stars	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1352
Chiaffredo, Paul C PIT	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1353
Gosewisch, Tuffy C PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1355
Anderson, Lars 1B BOS	Evil Empire	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1356
Anderson, Drew M. 2B CIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1362
Dlugach, Brent SS DET	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1363
Benson, William LF MIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1364
