All Players 2008 MLB Standard Stats																	
Player	Team	AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank
Snelling, Chris LF PIT	Free Agent	4	1	2	0	1	0	1	1	0	0	0	0	0.5000	0.5000	1.5000	813
Moeller, Chad C BAL 	Free Agent	91	13	21	14	6	0	1	9	7	18	0	0	0.2308	0.3107	0.3297	819
Horwitz, Brian RF SF	Free Agent	36	5	8	6	0	0	2	4	5	10	0	0	0.2222	0.3095	0.3889	820
Cash, Kevin C NYY	Free Agent	142	11	32	22	7	0	3	15	18	50	0	0	0.2254	0.3086	0.3380	821
Ruggiano, Justin LF TB	Free Agent	76	9	15	9	4	0	2	7	4	27	2	0	0.1974	0.2469	0.3289	822
Macias, Drew OF SD	Free Agent	20	2	4	2	0	0	2	5	2	6	0	0	0.2000	0.2500	0.5000	823
Hollimon, Michael SS DET 	Free Agent	23	4	6	2	2	1	1	2	1	6	0	0	0.2609	0.2800	0.5652	825
Burke, Chris SS ATL	Free Agent	165	20	32	24	5	1	2	12	27	33	5	0	0.1939	0.3096	0.2727	826
Fasano, Sal C COL 	Free Agent	46	5	12	8	4	0	0	6	3	17	0	0	0.2609	0.3396	0.3478	827
Miranda, Juan 1B NYY	Free Agent	10	2	4	3	1	0	0	1	2	4	0	0	0.4000	0.5000	0.5000	828
Dillon, Joe 3B TB	Free Agent	75	13	16	12	3	0	1	6	13	21	1	0	0.2133	0.3371	0.2933	830
Getz, Chris 2B KC 	Free Agent	7	2	2	2	0	0	0	1	0	1	1	1	0.2857	0.2857	0.2857	832
Denker, Travis 2B BOS	Free Agent	37	6	9	3	4	1	1	3	5	10	0	0	0.2432	0.3333	0.4865	835
Castillo, Wilkin OF CIN 	Free Agent	32	6	9	8	1	0	0	1	1	5	0	0	0.2812	0.3030	0.3125	839
Ardoin, Danny C LA	Free Agent	51	3	12	10	1	0	1	4	2	10	1	0	0.2353	0.2778	0.3137	840
McDonald, John SS TOR 	Free Agent	186	21	39	30	8	0	1	18	10	25	3	1	0.2097	0.2550	0.2688	842
Diaz, Robinzon C PIT 	Free Agent	10	0	3	3	0	0	0	1	0	2	1	0	0.3000	0.3000	0.3000	848
Bohn, T.J. RF PHI	Free Agent	5	1	2	1	1	0	0	3	0	1	0	0	0.4000	0.4000	0.6000	849
Hafner, Travis DH CLE	Free Agent	198	21	39	24	10	0	5	24	27	55	1	1	0.1970	0.3047	0.3232	851
Whitesell, Josh 1B ARI	Free Agent	7	1	2	1	0	0	1	1	1	2	0	0	0.2857	0.4444	0.7143	853
Sullivan, Cory CF NYM	Free Agent	23	3	5	4	0	1	0	4	0	5	1	0	0.2174	0.2500	0.3043	854
Johnson, Dan 1B TB	Free Agent	26	3	5	3	0	0	2	4	3	7	0	0	0.1923	0.2759	0.4231	857
Andino, Robert SS BAL	Free Agent	63	7	13	9	2	0	2	9	4	23	0	0	0.2063	0.2537	0.3333	858
Murphy, Donnie 3B BAL	Free Agent	103	10	19	13	3	0	3	13	11	38	2	1	0.1845	0.2735	0.3010	860
Young, Delwyn 2B PIT 	Free Agent	126	10	31	21	9	0	1	7	14	34	0	0	0.2460	0.3214	0.3413	863
Escobar, Alcides SS MIL 	Blue Crew	4	2	2	2	0	0	0	0	0	1	0	0	0.5000	0.5000	0.5000	864
Lillibridge, Brent 2B CHW	Free Agent	80	9	16	8	6	1	1	8	3	23	2	0	0.2000	0.2381	0.3375	865
Gwynn, Tony K. CF SD	Free Agent	42	5	8	7	1	0	0	1	4	7	3	1	0.1905	0.2708	0.2143	868
Rodriguez, Sean 2B TB	Free Agent	167	18	34	22	8	1	3	10	14	55	3	1	0.2036	0.2757	0.3174	870
Ellison, Jason J. LF PHI	Free Agent	13	5	3	3	0	0	0	2	1	1	0	0	0.2308	0.2857	0.2308	872
Sanchez, Gaby 1B FLA	Free Agent	8	0	3	1	2	0	0	1	0	2	0	0	0.3750	0.3750	0.6250	874
Fiorentino, Jeff CF BAL 	Free Agent	1	0	1	1	0	0	0	1	0	0	0	0	1.0000	1.0000	1.0000	877
Berroa, Angel M. SS NYM	Free Agent	226	26	52	37	13	1	1	16	20	41	0	0	0.2301	0.3040	0.3097	878
Saccomanno, Mark 1B HOU	Free Agent	10	1	2	0	1	0	1	2	0	3	0	0	0.2000	0.2000	0.6000	879
Richar, Danny 2B CIN 	Free Agent	36	4	8	6	2	0	0	3	0	9	1	0	0.2222	0.2222	0.2778	881
Ortmeier, Daniel LF COL	Free Agent	64	4	14	8	6	0	0	5	7	18	2	2	0.2188	0.3151	0.3125	882
Pena, Brayan C KC	Free Agent	14	3	4	3	1	0	0	0	1	2	0	0	0.2857	0.3333	0.3571	884
Paulino, Ronny C FLA	Free Agent	118	8	25	18	5	0	2	18	11	24	0	0	0.2119	0.2769	0.3051	887
Casto, Kory 1B WAS	Free Agent	163	15	35	23	10	0	2	16	19	36	1	0	0.2147	0.2967	0.3129	888
Coats, Buck LF KC 	Free Agent	5	0	1	1	0	0	0	0	1	2	1	0	0.2000	0.3333	0.2000	889
Reyes, Argenis 2B NYM 	Free Agent	110	13	24	23	0	0	1	3	4	20	2	0	0.2182	0.2586	0.2455	890
Luna, Hector 3B LA	Free Agent	1	0	1	1	0	0	0	0	0	0	0	1	1.0000	1.0000	1.0000	891
Tupman, Matt C ARI	Free Agent	1	0	1	1	0	0	0	0	0	0	0	0	1.0000	1.0000	1.0000	892
Marte, Andy 1B CLE	Free Agent	235	21	52	37	11	1	3	17	14	52	1	2	0.2213	0.2680	0.3149	893
Salazar, Jeff OF PIT	Free Agent	128	17	27	17	5	3	2	12	21	41	0	2	0.2109	0.3311	0.3438	897
Baisley, Jeff 3B OAK	Free Agent	43	1	11	10	1	0	0	5	4	7	0	0	0.2558	0.3191	0.2791	899
Van Every, Jonathan CF BOS	Free Agent	17	0	4	3	0	1	0	5	1	6	0	0	0.2353	0.2778	0.3529	902
Balentien, Wladimir RF CIN	Free Agent	243	23	49	29	13	0	7	24	16	79	0	1	0.2016	0.2500	0.3416	904
Gonzalez, Andy SS FLA	Free Agent	24	3	5	4	0	0	1	2	6	5	0	1	0.2083	0.3667	0.3333	905
Quintero, Humberto C HOU	Free Agent	168	16	38	30	6	0	2	12	6	34	0	0	0.2262	0.2697	0.2976	906
Gamel, Mat 3B MIL	Free Agent	2	0	1	0	1	0	0	0	0	1	0	0	0.5000	0.5000	1.0000	908
Bennett, Gary C LA	Free Agent	21	1	4	2	1	0	1	4	2	0	0	0	0.1905	0.2609	0.3810	910
Martinez, Ramon E. SS NYM 	Free Agent	16	0	4	1	3	0	0	3	2	3	0	0	0.2500	0.3333	0.4375	912
Herrera, Jon 2B COL	Free Agent	61	5	14	12	1	1	0	3	4	10	1	1	0.2295	0.2769	0.2787	914
Moore, Scott 3B BAL	Free Agent	8	1	1	0	0	0	1	1	1	3	0	0	0.1250	0.2222	0.5000	916
Willits, Reggie LF ANA	Free Agent	108	21	21	17	4	0	0	7	21	26	2	1	0.1944	0.3206	0.2315	918
Bellorin, Edwin C COL 	Free Agent	3	0	1	1	0	0	0	0	0	0	0	0	0.3333	0.3333	0.3333	920
Bourgeois, Jason LF HOU 	Free Agent	3	0	1	0	1	0	0	0	0	0	0	0	0.3333	0.3333	0.6667	921
Valbuena, Luis 2B CLE	Free Agent	49	6	12	7	5	0	0	1	4	11	0	0	0.2449	0.3148	0.3469	922
Ausmus, Brad C LA 	Free Agent	216	15	47	36	8	0	3	24	25	41	0	2	0.2176	0.3033	0.2963	923
Nelson, Brad J. LF SEA	Free Agent	7	0	2	0	2	0	0	0	1	0	0	0	0.2857	0.3750	0.5714	926
Clark, Howie R. 1B TOR	Free Agent	8	0	2	0	2	0	0	1	0	2	0	0	0.2500	0.2500	0.5000	930
Loewen, Adam OF TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	931
Torres, Eider SS CHW	Free Agent	9	2	2	2	0	0	0	0	0	2	0	0	0.2222	0.2222	0.2222	932
Thigpen, Curtis C OAK	Free Agent	17	2	3	2	0	0	1	1	1	8	0	0	0.1765	0.2632	0.3529	933
Jimerson, Charlton RF SEA	Free Agent	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	934
Golson, Greg OF TEX	Free Agent	6	2	0	0	0	0	0	0	0	4	1	0	0.0000	0.0000	0.0000	936
Tiffee, Terry OF PHI	Free Agent	4	0	1	1	0	0	0	0	0	0	0	0	0.2500	0.4000	0.2500	939
Gillaspie, Conor M. 3B SF	Free Agent	5	1	1	1	0	0	0	0	2	0	0	0	0.2000	0.4286	0.2000	940
Kottaras, George C MIL 	Free Agent	5	1	1	0	1	0	0	0	0	2	0	0	0.2000	0.2000	0.4000	941
Cruz, Luis SS PIT	Free Agent	67	6	15	12	3	0	0	3	3	2	1	1	0.2239	0.2778	0.2687	942
Maza, Luis 2B LA	Free Agent	79	7	18	16	1	0	1	4	5	11	0	0	0.2278	0.2824	0.2785	943
Barden, Brian 3B STL	Free Agent	9	0	2	2	0	0	0	1	0	4	0	0	0.2222	0.2222	0.2222	945
Aubrey, Michael 1B BAL	Free Agent	45	2	9	7	0	0	2	3	5	5	0	0	0.2000	0.2800	0.3333	948
Frandsen, Kevin 2B SF	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	949
Roberts, Ryan 2B ARI	Free Agent	1	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.0000	0.0000	950
Cannizaro, Andy SS CHW	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	951
Jorgensen, Ryan W. C CIN	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	952
Rottino, Vinny OF LA	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	953
Miller, Jai CF FLA	Free Agent	1	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.0000	0.0000	954
Jaso, John C TB	Free Agent	10	2	2	2	0	0	0	0	0	2	0	0	0.2000	0.2000	0.2000	956
Fahey, Brandon SS TOR	Free Agent	106	8	24	13	9	2	0	12	3	25	0	0	0.2264	0.2523	0.3491	957
Tracy, Andy 1B PHI 	Free Agent	2	0	0	0	0	0	0	1	1	1	0	0	0.0000	0.2500	0.0000	958
Rosales, Adam 3B CIN	Free Agent	29	0	6	5	1	0	0	2	1	4	1	0	0.2069	0.2333	0.2414	960
McPherson, Dallas 3B SF 	Free Agent	11	3	2	0	2	0	0	0	4	5	0	0	0.1818	0.4000	0.3636	961
Wilson, Bobby C ANA	Free Agent	6	0	1	1	0	0	0	1	1	3	0	0	0.1667	0.2857	0.1667	962
Pridie, Jason OF MIN	Free Agent	4	3	0	0	0	0	0	0	1	1	0	0	0.0000	0.2000	0.0000	963
Clevlen, Brent CF DET	Free Agent	24	4	5	5	0	0	0	1	3	8	0	0	0.2083	0.2963	0.2083	964
Morse, Mike 1B WAS	Free Agent	9	0	2	1	1	0	0	0	1	4	0	0	0.2222	0.3636	0.3333	969
Rabelo, Mike C FLA	Free Agent	109	9	22	18	1	0	3	10	8	25	0	1	0.2018	0.2562	0.2936	971
Budde, Ryan C ANA	Free Agent	2	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	974
Tyner, Jason LF DET	Free Agent	2	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.3333	0.0000	975
Timpner, Clay OF SF	Free Agent	2	0	0	0	0	0	0	0	0	2	0	0	0.0000	0.0000	0.0000	976
Phillips, Paul C COL 	Free Agent	2	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.0000	0.0000	977
Wood, Jason 1B FLA	Free Agent	2	0	0	0	0	0	0	0	1	1	0	0	0.0000	0.3333	0.0000	978
Hulett, Tug 2B BOS 	Free Agent	49	2	11	9	1	0	1	2	5	17	0	0	0.2245	0.3091	0.3061	979
House, J.R. C KC	Free Agent	3	0	0	0	0	0	0	1	0	1	0	0	0.0000	0.0000	0.0000	981
Molina, Jose C NYY 	Free Agent	268	32	58	38	17	0	3	18	12	52	0	0	0.2164	0.2630	0.3134	982
Ellis, A.J. C LA	Free Agent	3	1	0	0	0	0	0	0	0	2	0	0	0.0000	0.0000	0.0000	983
Barrett, Michael C TOR 	Free Agent	94	9	19	14	3	0	2	9	9	16	0	0	0.2021	0.2736	0.2979	984
Montz, Luke C WAS	Free Agent	21	2	3	2	0	0	1	3	5	9	0	0	0.1429	0.3077	0.2857	985
Sandoval, Freddy 2B ANA	Free Agent	6	0	1	1	0	0	0	0	1	0	0	0	0.1667	0.2857	0.1667	986
Hernandez, Michel C TB 	Free Agent	15	2	3	3	0	0	0	0	0	3	0	0	0.2000	0.2000	0.2000	988
Crabbe, Callix 2B SEA	Free Agent	34	4	6	5	1	0	0	2	4	6	1	0	0.1765	0.2821	0.2059	993
Repko, Jason CF LA	Free Agent	18	0	3	2	1	0	0	0	2	9	1	0	0.1667	0.2500	0.2222	994
Stewart, Chris C NYY	Free Agent	3	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.0000	0.0000	995
Salome, Angel C MIL	Free Agent	3	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.0000	0.0000	996
Botts, Jason 1B TEX	Free Agent	38	2	6	1	3	0	2	5	8	18	0	0	0.1579	0.3043	0.3947	998
Myrow, Brian 1B PIT	Free Agent	21	1	3	2	0	0	1	3	2	5	0	0	0.1429	0.2083	0.2857	999
McAnulty, Paul LF COL	Free Agent	135	9	28	17	7	1	3	13	26	41	0	0	0.2074	0.3415	0.3407	1000
Velandia, Jorge SS PHI	Free Agent	15	1	3	2	1	0	0	0	1	4	0	0	0.2000	0.2500	0.2667	1001
Maysonet, Edwin 2B HOU	Free Agent	7	0	1	1	0	0	0	0	0	2	0	0	0.1429	0.1429	0.1429	1002
Molina, Gustavo C WAS	Free Agent	7	0	1	1	0	0	0	0	1	1	0	0	0.1429	0.2500	0.1429	1003
Velazquez, Gil A. SS BOS	Free Agent	8	0	1	1	0	0	0	1	0	0	0	0	0.1250	0.1250	0.1250	1006
D'Antona, Jamie 1B ARI	Free Agent	17	2	3	3	0	0	0	1	2	4	0	0	0.1765	0.2632	0.1765	1007
Bernier, Doug 2B NYY	Free Agent	4	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.0000	0.0000	1009
McGehee, Casey 3B MIL	Free Agent	24	1	4	3	1	0	0	5	0	8	0	0	0.1667	0.1600	0.2083	1012
Harman, Brad 2B PHI	Free Agent	10	1	1	0	1	0	0	1	1	1	0	0	0.1000	0.1818	0.2000	1016
Aguila, Chris OF NYM	Free Agent	12	0	2	2	0	0	0	0	2	4	0	0	0.1667	0.2857	0.1667	1018
Cervenak, Mike 3B PHI	Free Agent	13	0	2	2	0	0	0	1	0	5	0	0	0.1538	0.1538	0.1538	1019
Bankston, Wes 1B CIN	Free Agent	59	4	12	8	3	0	1	4	2	15	0	0	0.2034	0.2381	0.3051	1020
Iribarren, Hernan 2B MIL	Free Agent	14	1	2	1	1	0	0	1	1	3	0	0	0.1429	0.2000	0.2143	1021
Cervelli, Francisco C NYY 	Free Agent	5	0	0	0	0	0	0	0	0	3	0	0	0.0000	0.0000	0.0000	1022
Ambres, Chip OF NYM	Free Agent	41	3	8	7	1	0	0	0	7	15	1	0	0.1951	0.3125	0.2195	1026
Antonelli, Matt 2B SD	Want-a-be Ghetto All Stars	57	6	11	8	2	0	1	3	5	11	0	0	0.1930	0.2923	0.2807	1028
Duncan, Shelley LF NYY 	Free Agent	57	7	10	6	3	0	1	6	7	13	0	0	0.1754	0.2615	0.2807	1029
Hopper, Norris LF WAS	Free Agent	50	3	10	10	0	0	0	1	5	6	1	0	0.2000	0.2857	0.2000	1031
Conrad, Brooks 2B ATL	Free Agent	19	0	3	2	1	0	0	2	0	9	0	0	0.1579	0.1579	0.2105	1033
Santos, Omir C NYM	Free Agent	10	0	1	1	0	0	0	0	0	2	0	0	0.1000	0.1000	0.1000	1034
Kazmar, Sean SS SD	Free Agent	39	2	8	7	1	0	0	2	5	14	0	0	0.2051	0.2889	0.2308	1036
Alfonzo, Eliezer C SD	Free Agent	11	0	1	1	0	0	0	1	0	4	0	0	0.0909	0.0909	0.0909	1037
Barfield, Josh 2B CLE	Free Agent	33	3	6	5	1	0	0	2	0	10	0	0	0.1818	0.1818	0.2121	1039
Nix, Laynce CF CIN 	Free Agent	12	1	1	1	0	0	0	0	1	3	0	0	0.0833	0.1538	0.0833	1042
Hammock, Robby C BAL	Free Agent	42	4	8	7	1	0	0	2	5	9	0	0	0.1905	0.2917	0.2143	1043
Thurston, Joe 2B STL 	Free Agent	8	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.1111	0.0000	1044
Johnson, Elliot SS TB	Free Agent	19	0	3	3	0	0	0	0	0	7	0	1	0.1579	0.1579	0.1579	1046
Hoover, Paul C PHI 	Free Agent	40	1	8	7	1	0	0	2	2	17	0	0	0.2000	0.2381	0.2250	1048
Carroll, Brett CF FLA	Free Agent	17	5	1	0	0	1	0	1	1	6	0	0	0.0588	0.1111	0.1765	1049
Morton, Colt C SEA	Free Agent	15	2	1	1	0	0	0	1	2	5	0	0	0.0667	0.1667	0.0667	1056
Perry, Jason OF ATL	Free Agent	17	0	2	1	0	1	0	1	0	4	0	0	0.1176	0.1176	0.2353	1057
Fowler, Dexter CF COL	Free Agent	26	3	4	4	0	0	0	0	0	5	0	1	0.1538	0.1852	0.1538	1059
Brignac, Reid SS TB	Blue Crew	10	1	0	0	0	0	0	0	1	5	0	0	0.0000	0.0909	0.0000	1061
Hu, Chin-lung SS LA	Free Agent	116	16	21	17	2	2	0	9	11	23	2	0	0.1810	0.2520	0.2328	1062
Fields, Josh D. 3B KC 	Free Agent	32	3	5	4	1	0	0	2	3	17	0	0	0.1562	0.2286	0.1875	1063
Johnson, Rob C SEA 	Free Agent	31	2	4	3	0	0	1	2	0	6	0	0	0.1290	0.1290	0.2258	1064
Stavinoha, Nick LF STL	Free Agent	57	4	11	10	1	0	0	4	2	11	0	0	0.1930	0.2167	0.2105	1066
Broussard, Ben 1B CHW	Free Agent	82	8	13	10	0	0	3	8	5	20	0	0	0.1585	0.2247	0.2683	1069
Janish, Paul SS CIN	Free Agent	80	5	15	12	2	0	1	6	7	18	0	0	0.1875	0.2697	0.2500	1076
Bynum, Freddie SS WAS	Free Agent	112	13	20	16	3	1	0	8	5	31	2	3	0.1786	0.2203	0.2232	1077
Brown, Matt B. 3B ANA	Free Agent	19	0	1	0	1	0	0	3	1	10	0	0	0.0526	0.1000	0.1053	1078
Castro, Juan SS LA 	Free Agent	161	16	31	23	6	0	2	16	11	26	0	0	0.1925	0.2457	0.2671	1080
Hill, Koyie C CHC	Free Agent	21	0	2	1	1	0	0	1	0	12	0	0	0.0952	0.0952	0.1429	1082
Murton, Matt LF COL	Free Agent	70	3	13	10	3	0	0	8	2	12	0	0	0.1857	0.2192	0.2286	1083
Quiroz, Guillermo C SEA	Free Agent	134	12	25	18	5	0	2	14	12	34	0	0	0.1866	0.2585	0.2687	1084
Sardinha, Dane K. C DET	Free Agent	44	2	7	6	0	1	0	3	4	11	0	0	0.1591	0.2292	0.2045	1091
Mackowiak, Rob LF CLE	Free Agent	53	7	7	5	1	0	1	4	8	17	0	0	0.1321	0.2540	0.2075	1094
Bocock, Brian SS SF	Free Agent	77	4	11	10	1	0	0	2	12	29	4	2	0.1429	0.2584	0.1558	1095
Tuiasosopo, Matt 2B SEA	Free Agent	44	1	7	4	2	1	0	2	2	16	0	0	0.1591	0.2128	0.2500	1097
Bowen, Rob C OAK	Free Agent	91	6	16	9	5	1	1	9	4	38	0	0	0.1758	0.2188	0.2857	1098
Sammons, Clint C ATL	Free Agent	54	2	8	7	0	0	1	4	5	12	0	0	0.1481	0.2203	0.2037	1099
Estrada, Johnny C WAS	Free Agent	53	0	9	9	0	0	0	4	1	4	0	0	0.1698	0.2000	0.1698	1102
Rohlinger, Ryan 3B SF	Free Agent	32	2	3	1	1	1	0	2	1	8	0	1	0.0938	0.1212	0.1875	1109
Bard, Josh C WAS 	Free Agent	178	11	36	26	9	0	1	16	18	25	0	0	0.2022	0.2792	0.2697	1113
Nix, Jayson 2B CHW	Free Agent	56	2	7	5	2	0	0	2	7	17	1	0	0.1250	0.2344	0.1607	1126
Ochoa, Ivan SS BOS	Free Agent	120	7	24	16	8	0	0	3	4	28	0	1	0.2000	0.2441	0.2667	1135
Carlin, Luke C ARI	Free Agent	94	12	14	9	3	1	1	6	10	34	0	0	0.1489	0.2381	0.2340	1136
Pena, Wily Mo LF NYM	Free Agent	195	10	40	32	6	0	2	10	10	48	0	1	0.2051	0.2427	0.2667	1137
Bixler, Brian SS PIT	Free Agent	108	16	17	14	2	1	0	2	6	36	1	0	0.1574	0.2288	0.1944	1143
LaRoche, Andy 3B PIT	Free Agent	223	17	37	27	5	0	5	18	24	37	2	0	0.1659	0.2520	0.2556	1152
Miller, Corky C CIN 	Free Agent	60	4	5	4	0	0	1	5	5	15	0	0	0.0833	0.1515	0.1333	1153
Towles, J.R. C HOU	Free Agent	146	10	20	11	5	0	4	16	16	40	0	0	0.1370	0.2500	0.2534	1162
Pena, Tony F. SS KC	Free Agent	225	22	38	32	4	1	1	14	6	49	3	1	0.1689	0.1888	0.2089	1171
Jones, Andruw DH CHW 	Free Agent	209	21	33	21	8	1	3	14	27	76	0	1	0.1579	0.2563	0.2488	1189
Galvis, Freddy SS PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1238
Pinkney, Alton OF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1239
Rapoport, James RF STL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1242
Alonso, John 1B MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1243
Porter, Greg OF NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1244
Hathaway, Aaron C NYM	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1245
Sizemore, Scott SS DET 	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1247
Benjamin, Casey SS TEX	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1248
Rahl, Chris OF ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1250
Bell, Billy CF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1251
Federowicz, Timothy C BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1252
Gil, Jerry SS CIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1253
King, Tom 2B SD	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1258
Vento, Mike OF WAS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1259
Morales, Jose C MIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1261
Vroman, Douglas OF WAS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1262
Frazier, Alex OF ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1263
Fernando, Osvaldo SS HOU	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1264
Cooper, James CF NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1265
Byrne, Bryan 1B ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1266
Gorneault, Nick RF TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1267
Auer, Robert CF ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1269
Moss, Steve OF MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1270
Statia, Hainley SS ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1271
Cowgill, Collin RF ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1272
McCraw, Sean C NYM	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1273
Pedro, Erick San C WAS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1275
Mesa, Melky OF NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1276
Lopez, Gabe 2B NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1279
Moustakas, Michael 3B KC	Shits & Giggles	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1280
Anderson, Dennis C CHC	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1281
Henry, C.J. OF PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1282
Nava, Daniel OF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1283
Dominguez, Jeffrey SS SEA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1285
Carpenter, David C STL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1286
Schnurstein, Micah 3B CHW	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1288
Curry, Mike OF TB	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1289
Perry, Patrick C BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1290
Rogelstad, Matt 3B SEA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1292
Marseco, Michael SS MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1293
Pinckney, Brandon 2B CLE	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1294
Basak, Chris 3B MIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1295
Ferrer, Simon 3B COL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1297
Soto, Neftali SS CIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1298
Walter, Randy R. OF SF	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1300
Romine, Andrew SS ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1301
Calderone, Adam CF TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1302
Schneider, John C TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1305
Sosa, Ricardo 3B ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1306
Navarro, Efren 1B ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1308
Soto, Luis SS BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1313
