All Players 2009 MLB Standard Stats																	
Player	Team	AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank
Sanchez, Gaby 1B FLA	Free Agent	21	2	5	3	0	0	2	3	2	3	0	0	0.2381	0.3043	0.5238	830
Kelly, Don LF DET	Free Agent	56	8	14	10	3	1	0	3	4	10	1	0	0.2500	0.3115	0.3393	831
Everidge, Tommy 1B OAK	Free Agent	85	13	19	11	6	0	2	7	8	17	0	0	0.2235	0.3021	0.3647	834
Hall, Bill 3B SEA	Free Agent	334	32	67	38	20	1	8	36	27	120	2	2	0.2006	0.2575	0.3383	835
Tracy, Andy 1B PHI 	Free Agent	12	1	5	4	0	1	0	1	0	3	0	0	0.4167	0.4167	0.5833	838
Moore, Adam C SEA	Free Agent	23	4	5	3	1	0	1	2	0	7	1	0	0.2174	0.2500	0.3913	839
Hoover, Paul C PHI 	Free Agent	4	0	3	3	0	0	0	1	0	1	0	0	0.7500	0.7500	0.7500	840
Hester, John C ARI	Free Agent	28	4	7	4	2	0	1	4	2	7	0	0	0.2500	0.3000	0.4286	841
Pearce, Steve 1B PIT	Free Agent	165	19	34	16	13	1	4	16	21	43	1	0	0.2061	0.2957	0.3697	842
Saunders, Michael LF SEA	Free Agent	122	13	27	23	1	3	0	4	6	40	4	1	0.2213	0.2578	0.2787	844
Clark, Tony 1B ARI	Free Agent	66	7	12	4	4	0	4	11	11	24	0	0	0.1818	0.2949	0.4242	845
Bako, Paul C PHI 	Free Agent	116	12	26	19	4	0	3	9	13	32	0	1	0.2241	0.3077	0.3362	847
Rodriguez, Sean 2B TB	Free Agent	25	4	5	3	0	0	2	4	3	7	0	0	0.2000	0.2759	0.4400	849
Bates, Aaron 1B BOS 	Free Agent	11	2	4	2	2	0	0	2	1	4	0	0	0.3636	0.4167	0.5455	850
Richardson, Kevin C TEX 	Free Agent	6	2	3	3	0	0	0	0	0	2	0	0	0.5000	0.5000	0.5000	854
Mientkiewicz, Doug 1B LA 	Free Agent	18	0	6	5	1	0	0	3	1	6	0	0	0.3333	0.4000	0.3889	855
Schneider, Brian C NYM 	Free Agent	170	11	37	23	11	0	3	24	18	21	0	0	0.2176	0.2917	0.3353	856
Nady, Xavier RF NYY 	Want-a-be Ghetto All Stars	28	4	8	4	4	0	0	2	1	6	0	0	0.2857	0.3103	0.4286	858
Conrad, Brooks 2B ATL	Free Agent	54	7	11	6	1	2	2	8	3	14	0	0	0.2037	0.2586	0.4074	859
De Aza, Alejandro CF CHW 	Free Agent	20	6	5	4	1	0	0	3	5	5	0	0	0.2500	0.3846	0.3000	861
Brown, Dusty C BOS	Free Agent	3	1	1	0	0	0	1	1	1	0	0	0	0.3333	0.5000	1.3333	862
Hu, Chin-lung SS LA	Free Agent	5	2	2	1	1	0	0	2	0	2	0	0	0.4000	0.3333	0.6000	863
Castillo, Wilkin OF CIN 	Free Agent	3	0	2	2	0	0	0	1	0	0	0	0	0.6667	0.6667	0.6667	867
Barker, Kevin 1B CIN 	Free Agent	32	2	9	6	3	0	0	3	3	9	0	0	0.2812	0.3333	0.3750	868
Gorecki, Reid OF ATL	Free Agent	25	6	5	5	0	0	0	3	1	12	1	0	0.2000	0.2222	0.2000	869
Sutton, Drew SS CIN	Free Agent	66	10	14	8	4	1	1	9	7	20	0	2	0.2121	0.2973	0.3485	871
Marson, Lou C CLE 	Free Agent	61	9	15	8	7	0	0	4	10	21	0	0	0.2459	0.3472	0.3607	873
Bernadina, Roger CF WAS 	Free Agent	4	1	1	0	1	0	0	0	1	1	1	0	0.2500	0.4000	0.5000	874
McCoy, Mike 2B TOR 	Free Agent	5	1	0	0	0	0	0	0	0	2	2	0	0.0000	0.0000	0.0000	877
Jones, Brandon LF ATL	Free Agent	13	2	4	4	0	0	0	1	4	3	0	0	0.3077	0.4706	0.3077	878
Hoffmann, Jamie OF LA	Free Agent	22	2	4	1	2	0	1	7	0	5	0	0	0.1818	0.1667	0.4091	879
Vazquez, Ramon SS PIT	Free Agent	204	17	47	39	7	0	1	16	31	47	1	0	0.2304	0.3347	0.2794	880
Paul, Xavier OF LA 	Free Agent	14	3	3	1	1	0	1	1	2	4	0	1	0.2143	0.3125	0.5000	881
Rosales, Adam 3B CIN	Free Agent	230	23	49	34	10	1	4	19	26	46	1	2	0.2130	0.3030	0.3174	882
Wilson, Josh SS SEA 	Free Agent	192	19	42	27	11	1	3	13	12	44	1	2	0.2188	0.2788	0.3333	883
Bowker, John LF SF	Free Agent	67	7	13	7	2	2	2	7	4	18	1	0	0.1940	0.2466	0.3731	884
Evans, Nick LF NYM	Free Agent	65	5	15	8	5	1	1	7	4	20	0	0	0.2308	0.2754	0.3846	885
Corporan, Carlos C MIL	Free Agent	1	1	1	1	0	0	0	0	0	0	0	0	1.0000	1.0000	1.0000	886
Bixler, Brian SS PIT	Free Agent	44	5	10	5	5	0	0	3	2	26	1	0	0.2273	0.2609	0.3409	888
Tuiasosopo, Matt 2B SEA	Free Agent	22	2	5	3	1	0	1	2	2	5	0	0	0.2273	0.2800	0.4091	893
Evans, Terry LF ANA	Free Agent	7	2	2	2	0	0	0	1	0	2	0	0	0.2857	0.2857	0.2857	895
Phillips, Kyle C TOR 	Free Agent	18	1	5	2	3	0	0	2	0	4	0	0	0.2778	0.2778	0.4444	896
Robinson, Shane CF STL	Free Agent	25	1	6	5	1	0	0	1	0	2	1	0	0.2400	0.2308	0.2800	897
Aurilia, Rich 1B SF 	Free Agent	122	10	26	22	2	0	2	16	8	24	0	0	0.2131	0.2556	0.2787	899
Jones, Mitch OF LA	Free Agent	13	1	4	3	1	0	0	0	0	6	0	0	0.3077	0.4000	0.3846	900
Quiroz, Guillermo C SEA	Free Agent	14	0	4	4	0	0	0	2	0	3	0	0	0.2857	0.2857	0.2857	902
Ransom, Cody 3B NYY	Free Agent	79	11	15	5	9	1	0	10	7	25	2	0	0.1899	0.2558	0.3291	905
Pettit, Chris OF ANA	Free Agent	7	2	2	2	0	0	0	0	0	1	0	0	0.2857	0.2857	0.2857	910
Huber, Justin C MIN 	Free Agent	2	0	1	1	0	0	0	0	0	0	0	0	0.5000	0.5000	0.5000	911
Hoffpauir, Jarrett 2B TOR 	Free Agent	12	1	3	1	2	0	0	2	4	2	0	0	0.2500	0.4375	0.4167	912
DeWitt, Blake 3B LA	Free Agent	49	4	10	5	3	0	2	4	3	7	0	0	0.2041	0.2453	0.3878	914
Holm, Steve C SF	Free Agent	7	1	2	2	0	0	0	0	2	0	0	0	0.2857	0.4444	0.2857	917
Repko, Jason CF LA	Free Agent	5	1	0	0	0	0	0	1	0	2	1	0	0.0000	0.1429	0.0000	920
Taguchi, So LF CHC 	Free Agent	11	1	3	2	1	0	0	0	1	4	0	0	0.2727	0.3333	0.3636	922
Barrett, Michael C TOR 	Free Agent	18	3	3	2	0	0	1	2	1	5	0	0	0.1667	0.2105	0.3333	924
Shelton, Chris 1B SEA	Free Agent	26	1	6	4	2	0	0	4	2	11	0	0	0.2308	0.2857	0.3077	929
Towles, J.R. C HOU	Free Agent	48	7	9	5	2	0	2	3	3	16	0	0	0.1875	0.2500	0.3542	930
Abreu, Tony 2B ARI	Free Agent	8	0	2	2	0	0	0	1	3	2	0	1	0.2500	0.4545	0.2500	931
Richar, Danny 2B CIN 	Free Agent	8	1	2	2	0	0	0	0	1	1	0	0	0.2500	0.3333	0.2500	932
Bellorin, Edwin C COL 	Free Agent	8	1	2	2	0	0	0	0	1	1	0	0	0.2500	0.3333	0.2500	933
Pridie, Jason OF MIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	934
Barton, Brian LF ATL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	1	0.0000	0.0000	0.0000	935
Denorfia, Chris CF OAK 	Free Agent	2	1	0	0	0	0	0	1	0	0	0	0	0.0000	0.0000	0.0000	941
Hannahan, Jack 3B SEA	Free Agent	267	27	57	37	14	2	4	19	30	71	1	1	0.2135	0.2967	0.3258	942
Green, Andy 2B NYM	Free Agent	4	0	1	1	0	0	0	0	1	1	0	0	0.2500	0.4000	0.2500	943
Iribarren, Hernan 2B MIL	Free Agent	13	1	3	1	2	0	0	1	1	5	0	0	0.2308	0.2857	0.3846	944
Blanco, Gregor LF ATL	Free Agent	43	5	8	7	0	1	0	1	4	9	2	0	0.1860	0.2553	0.2326	946
Cash, Kevin C NYY	Free Agent	26	1	6	4	2	0	0	3	0	5	0	0	0.2308	0.2500	0.3077	947
Riggans, Shawn C TB	Free Agent	14	2	2	1	0	0	1	1	0	3	0	0	0.1429	0.1429	0.3571	948
Amezaga, Alfredo CF FLA 	Free Agent	69	6	15	12	3	0	0	5	5	16	1	1	0.2174	0.2667	0.2609	950
Golson, Greg OF TEX	Free Agent	1	0	0	0	0	0	0	0	0	1	0	0	0.0000	0.0000	0.0000	955
Munson, Eric C OAK 	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	956
Stansberry, Craig 3B SD	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	957
Cancel, Robinson C NYM 	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	958
Coste, Chris C HOU 	Free Agent	205	15	46	31	13	0	2	18	22	55	0	0	0.2244	0.3013	0.3171	960
Brown, Emil LF NYM	Free Agent	5	0	1	1	0	0	0	0	1	0	0	0	0.2000	0.3333	0.2000	962
Wilson, Bobby C ANA	Free Agent	5	0	1	0	1	0	0	0	0	1	0	0	0.2000	0.2000	0.4000	963
Manzella, Tommy SS HOU	Free Agent	5	0	1	1	0	0	0	0	0	4	0	0	0.2000	0.2000	0.2000	964
Wood, Brandon 3B ANA	Evil Empire	41	5	8	6	1	0	1	3	3	19	0	0	0.1951	0.2667	0.2927	968
Janish, Paul SS CIN	Free Agent	256	36	54	32	21	0	1	16	26	40	2	0	0.2109	0.2962	0.3047	971
Guzman, Jesus 1B SF	Free Agent	20	0	5	5	0	0	0	0	0	3	0	0	0.2500	0.2500	0.2500	972
Velazquez, Gil A. SS BOS	Free Agent	2	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.3333	0.0000	975
Dlugach, Brent SS DET	Free Agent	3	1	0	0	0	0	0	0	0	2	0	0	0.0000	0.0000	0.0000	977
Pagnozzi, Matt C STL	Free Agent	3	1	0	0	0	0	0	0	1	0	0	0	0.0000	0.2500	0.0000	978
Walker, Neil 3B PIT	Free Agent	36	5	7	6	1	0	0	0	4	11	1	0	0.1944	0.2750	0.2222	979
Duncan, Shelley LF NYY 	Free Agent	15	1	3	3	0	0	0	1	0	5	0	0	0.2000	0.2000	0.2000	981
Woodward, Chris 3B BOS 	Free Agent	79	7	17	16	1	0	0	5	7	19	1	0	0.2152	0.2921	0.2278	983
Flowers, Tyler C CHW	Free Agent	16	3	3	2	1	0	0	0	3	8	0	0	0.1875	0.3500	0.2500	984
Molina, Jose C NYY 	Free Agent	138	15	30	25	4	0	1	11	14	28	0	0	0.2174	0.2922	0.2681	986
Turner, Justin 2B BAL	Free Agent	18	2	3	3	0	0	0	3	4	3	0	0	0.1667	0.3182	0.1667	987
Sandoval, Freddy 2B ANA	Free Agent	11	1	2	1	1	0	0	0	0	3	0	0	0.1818	0.1818	0.2727	989
Sammons, Clint C ATL	Free Agent	11	1	2	2	0	0	0	0	1	3	0	0	0.1818	0.2500	0.1818	990
Kearns, Austin RF WAS 	Free Agent	174	20	34	23	6	2	3	17	32	51	1	1	0.1954	0.3365	0.3046	991
Petit, Gregorio 2B OAK	Free Agent	31	2	7	6	1	0	0	1	0	6	0	0	0.2258	0.2258	0.2581	992
Budde, Ryan C ANA	Free Agent	3	0	0	0	0	0	0	0	0	2	0	0	0.0000	0.0000	0.0000	993
Reed, Jeremy CF NYM	Free Agent	161	9	39	31	6	2	0	9	14	36	0	3	0.2422	0.3011	0.3043	994
Rodriguez, Guillermo C BAL 	Free Agent	5	1	0	0	0	0	0	1	2	1	0	0	0.0000	0.2857	0.0000	995
Kata, Matt 2B HOU	Free Agent	50	2	10	9	1	0	0	5	0	5	1	0	0.2000	0.2115	0.2200	996
Perez, Fernando OF TB	Free Agent	34	4	7	7	0	0	0	2	0	11	0	2	0.2059	0.2059	0.2059	997
Johnson, Rob C SEA 	Free Agent	258	21	55	32	19	2	2	27	26	60	1	1	0.2132	0.2892	0.3256	998
Colvin, Tyler LF CHC	Free Agent	17	1	3	3	0	0	0	2	2	5	0	0	0.1765	0.2500	0.1765	999
Carlin, Luke C ARI	Free Agent	18	3	3	3	0	0	0	1	3	3	0	0	0.1667	0.2857	0.1667	1002
Adams, Russ LF TOR	Free Agent	20	2	4	4	0	0	0	0	1	1	0	0	0.2000	0.2381	0.2000	1004
Carter, Chris C. LF NYM	Free Agent	5	0	0	0	0	0	0	1	0	4	0	0	0.0000	0.0000	0.0000	1007
Owens, Jerry CF SEA	Free Agent	12	0	1	1	0	0	0	0	3	3	1	0	0.0833	0.2667	0.0833	1010
Martinez, Fernando OF NYM 	User Abuser	91	11	16	9	6	0	1	8	5	14	2	0	0.1758	0.2424	0.2747	1011
Rohlinger, Ryan 3B SF	Free Agent	19	0	3	2	1	0	0	4	1	6	0	0	0.1579	0.2000	0.2105	1012
Redmond, Mike C MIN 	Free Agent	135	9	32	26	5	1	0	7	11	19	0	0	0.2370	0.2993	0.2889	1013
Miller, Corky C CIN 	Free Agent	95	9	18	13	4	0	1	15	12	23	0	0	0.1895	0.2844	0.2632	1017
Macias, Drew OF SD	Free Agent	76	8	15	8	6	0	1	7	13	15	0	1	0.1974	0.3222	0.3158	1019
Lillibridge, Brent 2B CHW	Free Agent	95	9	15	13	2	0	0	3	14	26	6	3	0.1579	0.2727	0.1789	1021
Romero, Niuman SS CLE 	Free Agent	14	2	2	2	0	0	0	0	1	5	0	0	0.1429	0.2000	0.1429	1022
Schafer, Jordan OF ATL 	Free Agent	167	18	34	24	8	0	2	8	27	63	2	1	0.2036	0.3128	0.2874	1023
Ellis, A.J. C LA	Free Agent	10	0	1	1	0	0	0	1	0	1	0	0	0.1000	0.1000	0.1000	1026
Gentry, Craig LF TEX	Free Agent	17	4	2	1	1	0	0	1	2	5	0	0	0.1176	0.2105	0.1765	1027
Reyes, Argenis 2B NYM 	Free Agent	17	0	2	2	0	0	0	0	1	4	1	0	0.1176	0.1667	0.1176	1029
Canizares, Barbaro 1B ATL	Free Agent	21	1	4	3	1	0	0	0	0	6	0	0	0.1905	0.1905	0.2381	1030
Downs, Matt 2B SF	Free Agent	53	6	9	6	2	0	1	2	6	13	1	0	0.1698	0.2500	0.2642	1035
Lobaton, Jose C TB	Free Agent	17	0	3	3	0	0	0	0	0	5	0	0	0.1765	0.1765	0.1765	1036
Hulett, Tug 2B BOS 	Free Agent	18	4	2	2	0	0	0	1	1	6	0	0	0.1111	0.1579	0.1111	1039
Ryan, Dusty C DET	Free Agent	26	1	4	3	1	0	0	4	4	12	0	1	0.1538	0.2667	0.1923	1041
Hernandez, Luis A. SS KC	Free Agent	73	4	15	14	1	0	0	4	4	18	1	0	0.2055	0.2564	0.2192	1043
Glaus, Troy 3B STL 	Free Agent	29	2	5	3	2	0	0	2	3	8	0	0	0.1724	0.2500	0.2414	1044
Gonzalez, Andy SS FLA	Free Agent	12	1	1	0	0	1	0	0	0	4	0	0	0.0833	0.0833	0.2500	1046
Reddick, Josh LF BOS	Free Agent	59	5	10	4	4	0	2	4	2	17	0	0	0.1695	0.2097	0.3390	1047
Betemit, Wilson 3B KC 	Free Agent	45	2	9	4	5	0	0	3	5	13	0	0	0.2000	0.2800	0.3111	1048
Martinez, Ramon E. SS NYM 	Free Agent	42	1	7	5	2	0	0	4	1	9	1	0	0.1667	0.1818	0.2143	1049
Arias, Joaquin 2B TEX	Free Agent	8	0	0	0	0	0	0	0	0	3	0	0	0.0000	0.0000	0.0000	1050
Freel, Ryan P. CF KC	Free Agent	88	11	17	15	2	0	0	5	11	23	1	0	0.1932	0.2900	0.2159	1051
Floyd, Cliff LF SD 	Free Agent	16	0	2	2	0	0	0	0	1	7	0	0	0.1250	0.1765	0.1250	1056
Posey, Buster C SF	Disco Bush Horticulturists	17	1	2	2	0	0	0	0	0	4	0	0	0.1176	0.1176	0.1176	1057
Cruz, Luis SS PIT	Free Agent	70	5	15	14	1	0	0	2	6	7	0	0	0.2143	0.2821	0.2286	1059
Whitesell, Josh 1B ARI	Free Agent	108	7	21	13	7	0	1	14	24	29	0	0	0.1944	0.3459	0.2870	1061
Patterson, Corey CF MIL 	Free Agent	29	0	3	3	0	0	0	0	0	13	2	1	0.1034	0.1034	0.1034	1065
Cunningham, Aaron OF OAK	Free Agent	53	6	8	5	2	0	1	6	3	16	0	0	0.1509	0.2105	0.2453	1067
Lowrie, Jed SS BOS	Free Agent	68	5	10	6	2	0	2	11	6	20	0	0	0.1471	0.2105	0.2647	1071
Richard, Chris R. 1B TB 	Free Agent	19	1	2	2	0	0	0	0	4	7	0	0	0.1053	0.2609	0.1053	1075
Erstad, Darin LF HOU 	Free Agent	134	13	26	14	8	2	2	11	14	31	0	2	0.1940	0.2685	0.3284	1078
Padilla, Jorge LF WAS 	Free Agent	25	3	3	3	0	0	0	0	1	8	0	0	0.1200	0.1538	0.1200	1080
Toregas, Wyatt C CLE 	Free Agent	51	1	9	8	1	0	0	6	6	12	0	0	0.1765	0.2667	0.1961	1082
Bruntlett, Eric 3B PHI 	Free Agent	105	15	18	11	7	0	0	7	5	26	2	0	0.1714	0.2241	0.2381	1083
Duffy, Chris CF MIL	Free Agent	32	3	4	3	1	0	0	3	4	12	0	0	0.1250	0.2222	0.1562	1085
Berroa, Angel M. SS NYM	Free Agent	49	10	7	5	2	0	0	3	3	12	0	0	0.1429	0.2075	0.1837	1088
Johnson, Chris 3B HOU	Free Agent	22	1	2	2	0	0	0	1	1	6	0	0	0.0909	0.1304	0.0909	1089
Boone, Aaron 3B HOU 	Free Agent	13	0	0	0	0	0	0	0	0	2	0	0	0.0000	0.0714	0.0000	1091
Treanor, Matt C DET 	Free Agent	13	0	0	0	0	0	0	0	1	4	0	0	0.0000	0.0714	0.0000	1092
Boggs, Brandon LF TEX 	Free Agent	17	0	1	0	1	0	0	0	1	8	0	0	0.0588	0.1111	0.1176	1094
Salazar, Jeff OF PIT	Free Agent	23	1	1	1	0	0	0	1	3	7	1	0	0.0435	0.1538	0.0435	1095
Rodriguez, Luis O. SS SD	Free Agent	208	18	42	34	6	0	2	16	37	23	1	0	0.2019	0.3185	0.2596	1096
Quintanilla, Omar 2B COL 	Free Agent	58	7	10	8	2	0	0	2	8	27	0	0	0.1724	0.2727	0.2069	1099
Montanez, Lou LF BAL	Free Agent	82	5	15	9	5	0	1	6	5	16	0	1	0.1829	0.2444	0.2805	1101
Dellucci, Dave LF TOR	Free Agent	65	5	12	8	4	0	0	3	5	19	0	0	0.1846	0.2703	0.2462	1102
Aviles, Mike SS KC 	Free Agent	120	10	22	17	3	1	1	8	4	26	1	0	0.1833	0.2080	0.2500	1114
Tatum, Craig C BAL 	Free Agent	68	3	11	9	1	0	1	6	7	10	0	0	0.1618	0.2500	0.2206	1116
Sardinha, Dane K. C DET	Free Agent	31	1	3	2	1	0	0	3	0	16	0	0	0.0968	0.0909	0.1290	1117
Cintron, Alex SS WAS	Free Agent	26	1	2	2	0	0	0	0	2	7	0	0	0.0769	0.1429	0.0769	1127
Chavez, Eric 3B OAK 	Free Agent	30	0	3	2	1	0	0	1	1	7	0	0	0.1000	0.1290	0.1333	1128
Miles, Aaron 2B CHC	Free Agent	157	17	29	21	7	1	0	5	8	21	3	0	0.1847	0.2242	0.2420	1133
Giles, Brian RF SD 	Free Agent	225	18	43	30	10	1	2	23	26	31	1	0	0.1911	0.2767	0.2711	1135
Nelson, Brad J. LF SEA	Free Agent	21	0	0	0	0	0	0	0	2	9	0	0	0.0000	0.0870	0.0000	1141
Frandsen, Kevin 2B SF	Free Agent	50	3	7	5	2	0	0	1	3	4	0	0	0.1400	0.2037	0.1800	1143
Gimenez, Chris LF CLE 	Free Agent	111	12	16	11	2	0	3	7	17	36	1	1	0.1441	0.2558	0.2432	1145
Alfonzo, Eliezer C SD	Free Agent	114	6	20	15	3	0	2	8	3	34	0	0	0.1754	0.1966	0.2544	1147
Burke, Jamie C WAS 	Free Agent	51	1	6	5	0	0	1	2	3	18	0	0	0.1176	0.1636	0.1765	1155
Norton, Greg 1B ATL 	Free Agent	76	3	11	9	2	0	0	7	20	20	0	0	0.1447	0.3299	0.1711	1171
Hernandez, Diory SS ATL	Free Agent	85	6	12	8	3	0	1	6	6	22	0	1	0.1412	0.1978	0.2118	1174
Pena, Tony F. SS KC	Free Agent	51	3	5	4	1	0	0	2	2	13	0	0	0.0980	0.1321	0.1176	1180
Galvis, Freddy SS PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1263
Pinkney, Alton OF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1264
Botts, Jason 1B TEX	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1266
Rapoport, James RF STL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1268
Alonso, John 1B MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1269
Porter, Greg OF NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1270
Hathaway, Aaron C NYM	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1271
Sizemore, Scott SS DET 	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1273
Benjamin, Casey SS TEX	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1274
Rahl, Chris OF ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1276
Bell, Billy CF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1277
Federowicz, Timothy C BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1278
Gil, Jerry SS CIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1279
Koshansky, Joe 1B MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1283
King, Tom 2B SD	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1287
Vento, Mike OF WAS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1288
Vroman, Douglas OF WAS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1289
Frazier, Alex OF ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1290
Fernando, Osvaldo SS HOU	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1291
Cooper, James CF NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1292
Byrne, Bryan 1B ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1293
Gorneault, Nick RF TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1294
Murphy, Donnie 3B BAL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1295
Auer, Robert CF ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1297
Moss, Steve OF MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1298
Statia, Hainley SS ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1299
Cowgill, Collin RF ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1300
McCraw, Sean C NYM	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1301
Pedro, Erick San C WAS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1303
Mesa, Melky OF NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1304
Lopez, Gabe 2B NYY	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1308
Moustakas, Michael 3B KC	Shits & Giggles	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1309
Anderson, Dennis C CHC	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1311
Henry, C.J. OF PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1312
Nava, Daniel OF BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1313
Dominguez, Jeffrey SS SEA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1315
Carpenter, David C STL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1316
Schnurstein, Micah 3B CHW	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1318
Curry, Mike OF TB	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1319
Perry, Patrick C BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1320
Rogelstad, Matt 3B SEA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1322
Marseco, Michael SS MIL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1323
Pinckney, Brandon 2B CLE	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1324
Basak, Chris 3B MIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1325
Ferrer, Simon 3B COL	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1327
Soto, Neftali SS CIN	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1329
Walter, Randy R. OF SF	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1331
Romine, Andrew SS ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1332
Calderone, Adam CF TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1333
Schneider, John C TOR	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1336
Sosa, Ricardo 3B ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1337
Navarro, Efren 1B ANA	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1339
Harman, Brad 2B PHI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1343
Soto, Luis SS BOS	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1345
Bruce, Derek SS ARI	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1346
Pacheco, Jonel OF PIT	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1349
