All Relief Pitchers Projections MLB Standard Stats															
Player	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Maekawa, Katsuhiko RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1539
Whelan, Kevin RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1540
Hoorelbeke, Casey RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1542
Guerra, Javier RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1544
Maust, David RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1549
Barzilla, Philip RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1557
Curreri, Frank RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1561
Ruelas, Heriberto RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1562
Malaska, Mark RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1563
Morris, Dallas RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1571
Davidson, Dave RP FLA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1576
Testa, Joseph RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1577
Macdonald, Mike RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1582
Houston, Ryan RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1586
Kuwata, Masumi RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1588
Mendoza, Tommy RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1592
De La Rosa, Wilkin RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1595
Campos, Machado RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1597
Marte, Jose RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1598
Thorpe, Tracy RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1601
Franco, Martire RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1602
Hennessey, Brad RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1610
Littleton, Wes RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1613
Fossum, Casey RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1617
Cavazos, Andy RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1621
Pereira, Nick RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1623
Broshuis, Garrett RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1625
Peterson, Matt RP FLA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1633
Perez, Marcelo RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1637
Del Rosario, Enerio RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1639
Capellan, Jose F. RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1644
Nall, Brandon RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1646
Ryan, B.J. RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1648
McGinley, Blake RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1649
Rleal, Sendy RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1652
Hayes, Christopher RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1657
Paulk, Robert RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1659
Newby, Kyler RP ARI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1668
Olson, Justin RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1670
Ridgway, Jeff RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1671
Weis, Brad RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1673
Pope, Justin RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1674
Bowie, Micah RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1676
Cromer, Jason RP TB 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1680
Wayne, Justin RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1690
Benson, Kris RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1697
Hull, Eric RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1701
Lara, Juan RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1702
Julianel, Ben RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1707
Ramirez, Elizardo RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1711
Fields, Josh D. RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1712
Mallette, Brian RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1714
Blevins, Steven RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1715
De La Cruz, Frankie RP SD 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1716
Mabeus, Chris RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1721
Bowyer, Travis RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1722
Samuel, Francisco RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1723
Carter, Brenton RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1725
Malone, Christopher RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1731
Howard, Ben RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1736
Slocum, Brian RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1737
Dials, Zachary RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1739
Fahrner, Evan RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1745
Demel, Sam RP OAK 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1747
Aldridge, Ryan RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1749
Booker, Chris RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1750
Seanez, Rudy RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1754
Register, Steven RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1755
Miller, Matt J. RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1758
Cullen, Ryan RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1759
Roberts, Kevin RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1760
Simons, Zach RP DET 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1765
Carrasco, Hector RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1766
Rohlicek, Russel RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1770
Traber, Billy RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1777
Astacio, Ezequiel RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1778
Colyer, Steve RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1795
Phillips, P.J. RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1798
Bland, Nate RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1807
Valdez, Luis RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1809
Wear, Gregory RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1810
Walton, Sam RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1811
Kennard, Jeff RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1812
Varvaro, Anthony RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1813
Harikkala, Tim RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1818
Moreno, Anthony RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1826
Wechsler, Justin RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1832
Spiehs, R.D. RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1835
Gordon, Derrick RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1839
Demark, Mike RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1841
Wilkerson, George RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1843
Burke, Erick RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1844
Yabu, Keiichi RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1846
Campbell, Matt RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1849
Smith, Mike RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1850
Gardner, Michael RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1858
Yates, Kyle RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1859
Herrera, Alex RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1866
McClellan, Zach RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1868
Kobayashi, Masa RP CLE 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1870
Rodriguez, Eddy RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1873
Roquet, Rocky RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1874
Novoa, Roberto RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1875
Embry, Byron RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1877
Bass, Adam RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1878
Barber, Scott RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1880
Guttormson, Rick RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1882
Corey, Bryan RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1883
Diaz, Jose R. RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1887
Bush, Paul RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1888
Julio, Jorge RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1892
Alexander, Mark RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1898
Cedeno, Juan RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1899
Ramirez, Santiago RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1903
Ennis, John RP PHI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1906
Stamler, Keith RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1908
Ellis, Jonathon RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1912
Ponson, Sidney SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1924
Eckert, Harold RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1940
Mitchell, Andy RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1942
Nestor, Scott RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1944
Davidson, Daniel RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1949
Pullin, Aaron RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1952
James, Craig RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1956
Cruceta, Francisco RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1961
Bazzell, Shane RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1966
Petersen, Jeffrey RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1969
Housman, Jeff RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1970
Pomeranz, Stuart RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1972
Santos, Arthur RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1979
Merritt, Roydrick RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1981
Roark, Tanner RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1985
Sweeney, Brian RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1988
Ventura, Ronnie RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1989
Stockman, Phil RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1995
Torres, Alex J. RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1997
Jung, Sung RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1999
Ellis, Joshua RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2001
Quezada, Jackson RP SD 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2003
Johnston, Andrew RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2005
Rodriguez, Francisco RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2008
Bibens-Dirkx, Austin RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2009
Ingram, Jesse RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2011
Childress, Daylan RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2012
Cordero, Chad RP SEA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2014
Carvajal, Marcos RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2015
Lebron, Luis RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2017
Nall, T.J. RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2019
Valiquette, Philippe RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2021
Vaclavik, Justin RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2026
Vasquez, Carlos RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2027
Cody, Christopher RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2032
Wolf, Ross RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2033
Snyder, Kyle RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2034
Ryu, Jae-Kuk RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2037
Robertson, Connor RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2039
Hamulack, Tim RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2040
Field, Nate RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2043
Steele, Mike RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2046
Cyr, Eric RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2052
Keefer, Ryan RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2053
Villacis, Eduardo E. RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2058
Beltran, Francis RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2063
Adkins, James RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2065
Bryson, Robert RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2068
Walrond, Les RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2069
Valdez, Jose A. RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2071
Barrera, Henry RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2073
Munter, Scott RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2074
Harvey, Kris RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2075
Zell, Danny RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2078
Merricks, Matt RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2082
Gracesqui, Franklyn RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2084
Estrada, Jesus RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2087
Schoening, Brent RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2088
Reed, Brian RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2094
James, Justin RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2095
Thorne, Jeremy RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2099
Bauer, Rick RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2102
Sullivan, Brad RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2106
Birkins, Kurt RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2108
Lo, Chia-Jen RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2111
Flannery, Michael RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2115
Flinn, Chris RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2116
Garr, Brennan RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2122
Bright, Adam J. RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2123
Cassel, Justin RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2131
Minix, Travis RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2136
Hinton, Robert RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2140
Blanco, Ivan RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2146
Cox, J.B. RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2147
Pino, Johan RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2151
McNabb, Tim RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2153
Perez, Oneli RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2155
Kometani, Paul RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2157
Adams, Mike T. RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2158
Schmidt, Joshua RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2159
Wordekemper, Eric RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2161
Stewart, Cory RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2164
Schroder, Chris RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2165
Stange, Daniel RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2168
Tavarez, Julian RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2172
Englebrook, Evan RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2177
Molldrem, Craig RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2178
Quezada, Elvys RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2179
de los Santos, Richard RP TB 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2181
Santiago, Jose RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2184
Castellanos, Jonathan RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2185
Reid, Justin RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2202
Villalona, Bryan RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2206
Corcoran, Tim RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2208
Arakawa, Yusuke RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2211
Adkins, Jon RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2213
Bright, Adam RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2214
Boothe, Robert RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2217
Percival, Troy RP TB	Shits & Giggles	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2219
Witasick, Jay RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2223
Pennington, Todd RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2224
Rouwenhorst, Jonathon RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2229
Batista, Kendy RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2235
Thorne, David RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2236
Plexico, Gerald RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2237
Aselton, Kyle RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2238
Sawatski, Jay RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2239
Bumstead, Mike RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2243
Pollok, Dwayne RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2244
Smoker, Josh RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2247
Wilkinson, Matthew RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2250
Romero, Davis RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2252
Wilhite, Matt RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2253
Bittner, Tim RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2256
Squires, Matt RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2266
Schlitter, Brian RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2273
Mateo, Marcos RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2275
Bonilla, Henry RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2277
Santiago, Tomas RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2280
Hamman, Corey RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2282
Bajenaru, Jeff RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2295
Kimbrel, Craig RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2298
Keppel, Bobby RP MIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2302
Hansack, Devern RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2306
Muegge, Danny RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2310
Martinez, Edgar R. RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2311
Woodyard, Mark RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2314
Rakers, Aaron J. RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2315
Rodriguez, Jose A. RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2322
Fruto, Emiliano RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2323
Baez, Federico RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2324
Garcia, Jose L. RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2325
Barrett, Ricky RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2326
Burnside, Adrian RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2327
