All Catchers 3 Year Averages MLB Standard Stats
Player,Team	AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank	
"Maggard, Zachary C DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Casillas, Omar C CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Johnston, Jonathan C OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Rodriguez, Guillermo C BAL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Nelson, Kevin C PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Cota, Humberto C CIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Sanchez, Danilo C STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Bowen, Rob C OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Roa, Alcantara C DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Lo Duca, Paul C COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Rams, Danny C MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"d'Arnaud, Travis C NYM"	Titty`s Warriors	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Jefferies, Jake C MIA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Bowen, Joe C DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Liuzza, Matt C TOR"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Roof, Eric C DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	1441
"Lerud, Steven C PHI"	Free Agent	10	1	2	2	0	0	0	0	0	2	0	0	0.2000	0.2000	0.2000	3513
"Romine, Austin C NYY"	Free Agent	10	1	2	2	0	0	0	0	0	2	0	0	0.2000	0.2000	0.2000	3513
"Molina, Gustavo C COL"	Free Agent	4	0	1	1	0	0	0	0	0	1	0	0	0.2500	0.2500	0.2500	3521
"Lalli, Blake C MIL"	Free Agent	15	1	2	2	0	0	0	2	1	3	0	0	0.1333	0.1875	0.1333	3525
"Federowicz, Tim C LAD"	Free Agent	8	0	2	2	0	0	0	0	2	3	0	0	0.2500	0.4000	0.2500	3527
"Brown, Dusty C TEX"	Free Agent	13	1	2	2	0	0	0	1	0	4	0	0	0.1538	0.1538	0.1538	3532
"Maldonado, Carlos C WAS"	Free Agent	7	0	1	1	0	0	0	1	1	2	0	0	0.1429	0.2500	0.1429	4971
"Esposito, Brian C CIN"	Free Agent	1	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	4973
"Toregas, Wyatt C PIT "	Free Agent	2	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	4992
"Santos, Omir C CLE"	Free Agent	10	0	2	2	0	0	0	0	0	2	0	0	0.2000	0.2000	0.2000	5005
"Schmidt, Konrad C TEX"	Free Agent	5	0	0	0	0	0	0	1	1	1	0	0	0.0000	0.1667	0.0000	5011
"Cancel, Robinson C HOU"	Free Agent	3	0	0	0	0	0	0	0	0	2	0	0	0.0000	0.0000	0.0000	5019
"Rivera, Mike C MIL"	Free Agent	7	0	1	1	0	0	0	0	1	1	0	0	0.1429	0.2500	0.1429	5025
"Solis, Ali C PIT"	Free Agent	4	0	0	0	0	0	0	0	0	2	0	0	0.0000	0.0000	0.0000	5040
"Holm, Steve C COL"	Free Agent	8	0	1	1	0	0	0	0	0	2	0	0	0.1250	0.1250	0.1250	5045
"Exposito, Luis C BAL"	Free Agent	9	1	0	0	0	0	0	0	2	2	0	0	0.0000	0.1818	0.0000	5088
"Rivera, Rene C SD"	Free Agent	52	4	8	6	2	0	0	2	4	16	0	0	0.1538	0.2143	0.1923	5097
"Herrmann, Chris C MIN"	Free Agent	18	0	1	1	0	0	0	1	1	5	0	0	0.0556	0.1053	0.0556	5157
"Vogt, Stephen C TB"	Free Agent	25	0	0	0	0	0	0	0	2	2	0	0	0.0000	0.0741	0.0000	5235
"Gimenez, Wilfredo C MIA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Bird, Greg C NYY"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Weisenburger, Adam C MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Wright, Zach C LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Ehrlich, Adam C STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Trahan, Stryker C ARI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Knudson, Kyle C MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Lopez, Rafael C CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Paulino, Carlos C PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Taylor, Beau C OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Smith, Kevan C CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
"Montero, Jesus C STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	9999
